Number;DT1;DT2;DT3;DT4;DT5;DT6;DT7;DT8;Time;Delta T1;DeltaT2;
2425;30.0011;29.7546;-256.762;-256.262;-256.692;-256.903;-256.942;-255.964;9:39:50;0.2465;;
2426;30.009;29.7468;-256.755;-256.262;-256.692;-256.903;-256.935;-255.964;9:39:51;0.2622;;
2427;30.0011;29.7546;-256.762;-256.254;-256.692;-256.895;-256.942;-255.972;9:39:51;0.2465;;
2428;30.009;29.7546;-256.758;-256.262;-256.7;-256.903;-256.942;-255.964;9:39:52;0.2544;;
2429;30.009;29.7546;-256.758;-256.262;-256.692;-256.895;-256.935;-255.964;9:39:52;0.2544;;
2430;30.009;29.7546;-256.758;-256.254;-256.684;-256.903;-256.927;-255.964;9:39:53;0.2544;;
2431;30.0168;29.7546;-256.758;-256.262;-256.7;-256.895;-256.935;-255.956;9:39:53;0.2622;;
2432;30.009;29.7625;-256.755;-256.254;-256.692;-256.895;-256.935;-255.964;9:39:54;0.2465;;
2433;30.0168;29.7546;-256.755;-256.254;-256.692;-256.888;-256.935;-255.964;9:39:54;0.2622;;
2434;30.0168;29.7546;-256.758;-256.262;-256.692;-256.895;-256.935;-255.964;9:39:55;0.2622;;
2435;30.0168;29.7625;-256.755;-256.254;-256.692;-256.895;-256.942;-255.956;9:39:55;0.2543;;
2436;30.0246;29.7625;-256.758;-256.262;-256.692;-256.895;-256.935;-255.964;9:39:56;0.2621;;
2437;30.0285;29.7703;-256.755;-256.269;-256.692;-256.895;-256.942;-255.972;9:39:56;0.2582;;
2438;30.0285;29.7703;-256.755;-256.254;-256.692;-256.895;-256.942;-255.964;9:39:57;0.2582;;
2439;30.0324;29.7703;-256.755;-256.262;-256.692;-256.895;-256.935;-255.972;9:39:57;0.2621;;
2440;30.0285;29.7703;-256.755;-256.262;-256.684;-256.895;-256.942;-255.964;9:39:58;0.2582;;
2441;30.0324;29.7703;-256.755;-256.254;-256.684;-256.888;-256.927;-255.964;9:39:58;0.2621;;
2442;30.0324;29.7781;-256.755;-256.262;-256.692;-256.895;-256.935;-255.972;9:39:59;0.2543;;
2443;30.0363;29.7859;-256.758;-256.254;-256.692;-256.895;-256.935;-255.972;9:39:59;0.2504;;
2444;30.0363;29.7781;-256.755;-256.254;-256.684;-256.903;-256.935;-255.964;9:40:00;0.2582;;
2445;30.0363;29.7781;-256.755;-256.254;-256.692;-256.903;-256.935;-255.964;9:40:00;0.2582;;
2446;30.0403;29.7859;-256.755;-256.265;-256.676;-256.911;-256.942;-255.972;9:40:01;0.2544;;
2447;30.0403;29.7859;-256.758;-256.254;-256.684;-256.903;-256.942;-255.964;9:40:01;0.2544;;
2448;30.0403;29.7781;-256.755;-256.25;-256.692;-256.903;-256.935;-255.964;9:40:02;0.2622;;
2449;30.0442;29.7938;-256.758;-256.25;-256.684;-256.903;-256.935;-255.972;9:40:02;0.2504;;
2450;30.0442;29.7859;-256.755;-256.254;-256.684;-256.903;-256.935;-255.964;9:40:03;0.2583;;
2451;30.052;29.7938;-256.755;-256.25;-256.684;-256.903;-256.935;-255.972;9:40:03;0.2582;;
2452;30.0442;29.7938;-256.755;-256.254;-256.684;-256.895;-256.935;-255.972;9:40:04;0.2504;;
2453;30.0442;29.7938;-256.751;-256.25;-256.692;-256.903;-256.935;-255.964;9:40:04;0.2504;;
2454;30.052;29.7859;-256.758;-256.254;-256.684;-256.895;-256.942;-255.972;9:40:05;0.2661;;
2455;30.0442;29.7938;-256.755;-256.254;-256.684;-256.903;-256.935;-255.964;9:40:05;0.2504;;
2456;30.0442;29.7938;-256.751;-256.254;-256.692;-256.911;-256.935;-255.964;9:40:06;0.2504;;
2457;30.0442;29.7859;-256.755;-256.254;-256.692;-256.903;-256.942;-255.972;9:40:06;0.2583;;
2458;30.052;29.7938;-256.755;-256.254;-256.692;-256.903;-256.95;-255.964;9:40:07;0.2582;;
2459;30.0403;29.7859;-256.758;-256.254;-256.692;-256.895;-256.935;-255.964;9:40:07;0.2544;;
2460;30.0403;29.7781;-256.758;-256.254;-256.692;-256.903;-256.942;-255.98;9:40:08;0.2622;;
2461;30.0403;29.7859;-256.755;-256.254;-256.684;-256.895;-256.935;-255.964;9:40:08;0.2544;;
2462;30.0403;29.7859;-256.755;-256.254;-256.692;-256.911;-256.942;-255.972;9:40:09;0.2544;;
2463;30.0363;29.7781;-256.758;-256.254;-256.684;-256.895;-256.935;-255.972;9:40:09;0.2582;;
2464;30.0403;29.7859;-256.755;-256.25;-256.692;-256.911;-256.942;-255.964;9:40:10;0.2544;;
2465;30.0403;29.7859;-256.758;-256.254;-256.692;-256.895;-256.942;-255.964;9:40:10;0.2544;;
2466;30.0403;29.7859;-256.755;-256.254;-256.692;-256.895;-256.935;-255.972;9:40:11;0.2544;;
2467;30.0363;29.7781;-256.758;-256.254;-256.692;-256.903;-256.935;-255.972;9:40:11;0.2582;;
2468;30.0403;29.7781;-256.755;-256.254;-256.692;-256.895;-256.942;-255.972;9:40:12;0.2622;;
2469;30.0403;29.7781;-256.755;-256.254;-256.7;-256.903;-256.942;-255.972;9:40:12;0.2622;;
2470;30.0363;29.7703;-256.758;-256.262;-256.692;-256.895;-256.935;-255.964;9:40:13;0.266;;
2471;30.0363;29.7781;-256.758;-256.254;-256.692;-256.903;-256.935;-255.972;9:40:13;0.2582;;
2472;30.0324;29.7703;-256.758;-256.254;-256.7;-256.903;-256.935;-255.972;9:40:14;0.2621;;
2473;30.0363;29.7625;-256.762;-256.254;-256.692;-256.895;-256.935;-255.964;9:40:14;0.2738;;
2474;30.0363;29.7781;-256.758;-256.254;-256.7;-256.911;-256.942;-255.972;9:40:15;0.2582;;
2475;30.0285;29.7625;-256.755;-256.254;-256.692;-256.903;-256.942;-255.972;9:40:15;0.266;;
2476;30.0324;29.7703;-256.758;-256.254;-256.7;-256.903;-256.942;-255.972;9:40:16;0.2621;;
2477;30.0285;29.7703;-256.758;-256.254;-256.7;-256.903;-256.935;-255.972;9:40:16;0.2582;;
2478;30.0285;29.7703;-256.755;-256.25;-256.692;-256.903;-256.942;-255.964;9:40:17;0.2582;;
2479;30.0246;29.7625;-256.758;-256.254;-256.7;-256.911;-256.95;-255.972;9:40:17;0.2621;;
2480;30.0246;29.7703;-256.758;-256.25;-256.692;-256.903;-256.95;-255.964;9:40:18;0.2543;;
2481;30.0246;29.7625;-256.755;-256.254;-256.692;-256.903;-256.942;-255.964;9:40:18;0.2621;;
2482;30.0168;29.7625;-256.758;-256.25;-256.692;-256.911;-256.942;-255.964;9:40:19;0.2543;;
2483;30.009;29.7703;-256.755;-256.254;-256.692;-256.895;-256.942;-255.972;9:40:19;0.2387;;
2484;30.0168;29.7625;-256.755;-256.254;-256.7;-256.903;-256.942;-255.972;9:40:20;0.2543;;
2485;30.0168;29.7546;-256.755;-256.254;-256.7;-256.903;-256.935;-255.964;9:40:20;0.2622;;
2486;30.009;29.7546;-256.755;-256.254;-256.692;-256.903;-256.942;-255.972;9:40:21;0.2544;;
2487;30.009;29.7546;-256.751;-256.254;-256.7;-256.903;-256.95;-255.972;9:40:21;0.2544;;
2488;30.009;29.7546;-256.755;-256.254;-256.692;-256.903;-256.942;-255.972;9:40:22;0.2544;;
2489;30.0011;29.7468;-256.755;-256.254;-256.7;-256.903;-256.942;-255.972;9:40:22;0.2543;;
2490;30.0011;29.7546;-256.755;-256.254;-256.7;-256.911;-256.95;-255.964;9:40:23;0.2465;;
2491;30.0011;29.7468;-256.755;-256.254;-256.7;-256.903;-256.935;-255.972;9:40:23;0.2543;;
2492;30.0011;29.7468;-256.755;-256.258;-256.7;-256.903;-256.942;-255.98;9:40:24;0.2543;;
2493;30.0011;29.7468;-256.755;-256.254;-256.692;-256.903;-256.942;-255.964;9:40:24;0.2543;;
2494;29.9933;29.739;-256.758;-256.254;-256.692;-256.903;-256.942;-255.98;9:40:25;0.2543;;
2495;29.9855;29.739;-256.755;-256.254;-256.692;-256.903;-256.95;-255.972;9:40:25;0.2465;;
2496;29.9777;29.739;-256.758;-256.254;-256.692;-256.903;-256.942;-255.972;9:40:26;0.2387;;
2497;29.9777;29.739;-256.758;-256.254;-256.692;-256.903;-256.942;-255.972;9:40:26;0.2387;;
2498;29.9777;29.739;-256.755;-256.25;-256.692;-256.903;-256.942;-255.972;9:40:27;0.2387;;
2499;29.9777;29.7468;-256.762;-256.254;-256.692;-256.903;-256.942;-255.972;9:40:27;0.2309;;
2500;29.9777;29.7468;-256.758;-256.254;-256.692;-256.903;-256.942;-255.972;9:40:28;0.2309;;
2501;29.9698;29.739;-256.758;-256.254;-256.692;-256.903;-256.942;-255.964;9:40:28;0.2308;;
2502;29.9698;29.7468;-256.758;-256.254;-256.692;-256.903;-256.942;-255.98;9:40:29;0.223;;
2503;29.9698;29.739;-256.758;-256.254;-256.692;-256.903;-256.942;-255.972;9:40:29;0.2308;;
2504;29.9698;29.7468;-256.762;-256.262;-256.692;-256.903;-256.935;-255.964;9:40:30;0.223;;
2505;29.9698;29.7312;-256.758;-256.262;-256.692;-256.903;-256.935;-255.972;9:40:30;0.2386;;
2506;29.9698;29.7468;-256.762;-256.254;-256.692;-256.903;-256.935;-255.972;9:40:31;0.223;;
2507;29.9777;29.739;-256.755;-256.262;-256.692;-256.895;-256.935;-255.964;9:40:31;0.2387;;
2508;29.9698;29.739;-256.758;-256.262;-256.684;-256.903;-256.935;-255.98;9:40:32;0.2308;;
2509;29.9777;29.739;-256.762;-256.262;-256.692;-256.903;-256.927;-255.972;9:40:32;0.2387;;
2510;29.9777;29.7468;-256.758;-256.262;-256.692;-256.903;-256.935;-255.98;9:40:33;0.2309;;
2511;29.9777;29.7468;-256.758;-256.262;-256.692;-256.895;-256.935;-255.972;9:40:33;0.2309;;
2512;29.9777;29.7468;-256.758;-256.254;-256.692;-256.903;-256.935;-255.972;9:40:34;0.2309;;
2513;29.9855;29.739;-256.758;-256.262;-256.692;-256.903;-256.935;-255.972;9:40:34;0.2465;;
2514;29.9777;29.7468;-256.758;-256.262;-256.684;-256.903;-256.942;-255.98;9:40:35;0.2309;;
2515;29.9777;29.7546;-256.755;-256.254;-256.692;-256.903;-256.942;-255.972;9:40:35;0.2231;;
2516;29.9855;29.7468;-256.755;-256.25;-256.692;-256.895;-256.935;-255.972;9:40:36;0.2387;;
2517;29.9777;29.7468;-256.758;-256.254;-256.684;-256.895;-256.935;-255.98;9:40:36;0.2309;;
2518;29.9855;29.739;-256.755;-256.254;-256.692;-256.895;-256.942;-255.972;9:40:37;0.2465;;
2519;29.9855;29.7468;-256.755;-256.254;-256.692;-256.903;-256.935;-255.972;9:40:37;0.2387;;
2520;29.9855;29.739;-256.755;-256.25;-256.684;-256.895;-256.935;-255.972;9:40:38;0.2465;;
2521;29.9855;29.7546;-256.758;-256.254;-256.684;-256.895;-256.935;-255.972;9:40:38;0.2309;;
2522;29.9855;29.7468;-256.755;-256.254;-256.692;-256.895;-256.935;-255.972;9:40:39;0.2387;;
2523;29.9933;29.7546;-256.758;-256.254;-256.692;-256.895;-256.935;-255.972;9:40:39;0.2387;;
2524;29.9855;29.7468;-256.755;-256.254;-256.7;-256.895;-256.927;-255.972;9:40:40;0.2387;;
2525;29.9933;29.7546;-256.758;-256.254;-256.692;-256.903;-256.935;-255.972;9:40:40;0.2387;;
2526;29.9855;29.7468;-256.755;-256.262;-256.7;-256.903;-256.942;-255.972;9:40:41;0.2387;;
2527;29.9933;29.7546;-256.758;-256.254;-256.7;-256.903;-256.95;-255.972;9:40:41;0.2387;;
2528;29.9855;29.7546;-256.755;-256.254;-256.692;-256.895;-256.942;-255.972;9:40:42;0.2309;;
2529;29.9933;29.7546;-256.758;-256.254;-256.692;-256.903;-256.935;-255.964;9:40:42;0.2387;;
2530;30.0011;29.7625;-256.758;-256.254;-256.692;-256.903;-256.935;-255.972;9:40:43;0.2386;;
2531;30.009;29.7625;-256.755;-256.254;-256.7;-256.895;-256.935;-255.964;9:40:43;0.2465;;
2532;30.009;29.7703;-256.758;-256.254;-256.692;-256.903;-256.935;-255.972;9:40:44;0.2387;;
2533;30.009;29.7625;-256.758;-256.254;-256.7;-256.895;-256.935;-255.972;9:40:44;0.2465;;
2534;30.009;29.7703;-256.758;-256.254;-256.692;-256.903;-256.935;-255.972;9:40:45;0.2387;;
2535;30.009;29.7703;-256.755;-256.25;-256.7;-256.895;-256.935;-255.964;9:40:45;0.2387;;
2536;30.0168;29.7625;-256.755;-256.254;-256.7;-256.895;-256.95;-255.964;9:40:46;0.2543;;
2537;30.009;29.7625;-256.758;-256.25;-256.7;-256.895;-256.942;-255.972;9:40:46;0.2465;;
2538;30.0168;29.7703;-256.755;-256.254;-256.692;-256.895;-256.942;-255.972;9:40:47;0.2465;;
2539;30.0168;29.7781;-256.755;-256.25;-256.692;-256.895;-256.95;-255.972;9:40:47;0.2387;;
2540;30.0168;29.7703;-256.758;-256.254;-256.684;-256.903;-256.942;-255.964;9:40:48;0.2465;;
2541;30.0246;29.7703;-256.755;-256.254;-256.692;-256.903;-256.942;-255.98;9:40:48;0.2543;;
2542;30.0246;29.7703;-256.758;-256.25;-256.692;-256.903;-256.95;-255.972;9:40:49;0.2543;;
2543;30.0246;29.7781;-256.755;-256.254;-256.692;-256.903;-256.942;-255.972;9:40:49;0.2465;;
2544;30.0246;29.7859;-256.751;-256.254;-256.7;-256.895;-256.95;-255.964;9:40:50;0.2387;;
2545;30.0285;29.7781;-256.755;-256.254;-256.692;-256.903;-256.942;-255.972;9:40:50;0.2504;;
2546;30.0285;29.7781;-256.751;-256.254;-256.692;-256.903;-256.95;-255.98;9:40:51;0.2504;;
2547;30.0285;29.7859;-256.751;-256.25;-256.692;-256.903;-256.942;-255.972;9:40:51;0.2426;;
2548;30.0324;29.7938;-256.751;-256.258;-256.692;-256.903;-256.942;-255.972;9:40:52;0.2386;;
2549;30.0324;29.7859;-256.755;-256.254;-256.692;-256.903;-256.942;-255.972;9:40:52;0.2465;;
2550;30.0363;29.7781;-256.755;-256.254;-256.692;-256.903;-256.95;-255.972;9:40:53;0.2582;;
2551;30.0324;29.7859;-256.758;-256.25;-256.692;-256.903;-256.942;-255.972;9:40:53;0.2465;;
2552;30.0363;29.7859;-256.755;-256.254;-256.692;-256.903;-256.942;-255.972;9:40:54;0.2504;;
2553;30.0363;29.7859;-256.755;-256.25;-256.692;-256.903;-256.942;-255.972;9:40:54;0.2504;;
2554;30.0403;29.7859;-256.751;-256.254;-256.692;-256.911;-256.95;-255.972;9:40:55;0.2544;;
2555;30.0442;29.8016;-256.755;-256.254;-256.684;-256.903;-256.942;-255.972;9:40:55;0.2426;;
2556;30.0403;29.7938;-256.755;-256.262;-256.692;-256.903;-256.935;-255.98;9:40:56;0.2465;;
2557;30.0442;29.7938;-256.751;-256.254;-256.692;-256.895;-256.942;-255.972;9:40:56;0.2504;;
2558;30.052;29.7938;-256.755;-256.254;-256.7;-256.903;-256.942;-255.964;9:40:57;0.2582;;
2559;30.052;29.8016;-256.755;-256.262;-256.692;-256.903;-256.935;-255.98;9:40:57;0.2504;;
2560;30.052;29.7938;-256.755;-256.254;-256.684;-256.903;-256.942;-255.964;9:40:58;0.2582;;
2561;30.0598;29.8016;-256.755;-256.254;-256.692;-256.903;-256.935;-255.972;9:40:58;0.2582;;
2562;30.0598;29.7938;-256.758;-256.262;-256.692;-256.903;-256.935;-255.972;9:40:59;0.266;;
2563;30.0598;29.8016;-256.758;-256.262;-256.684;-256.903;-256.935;-255.964;9:40:59;0.2582;;
2564;30.0598;29.7938;-256.758;-256.254;-256.692;-256.888;-256.935;-255.972;9:41:00;0.266;;
2565;30.0598;29.8016;-256.758;-256.262;-256.684;-256.895;-256.935;-255.964;9:41:00;0.2582;;
2566;30.0676;29.7938;-256.755;-256.25;-256.692;-256.903;-256.942;-255.964;9:41:01;0.2738;;
2567;30.0598;29.7859;-256.758;-256.254;-256.684;-256.895;-256.935;-255.964;9:41:01;0.2739;;
2568;30.0598;29.7859;-256.755;-256.254;-256.692;-256.895;-256.942;-255.972;9:41:02;0.2739;;
2569;30.0676;29.7859;-256.755;-256.254;-256.684;-256.895;-256.942;-255.964;9:41:02;0.2817;;
2570;30.0598;29.7938;-256.755;-256.25;-256.692;-256.903;-256.935;-255.972;9:41:03;0.266;;
2571;30.0598;29.8016;-256.755;-256.254;-256.684;-256.895;-256.942;-255.964;9:41:03;0.2582;;
2572;30.0598;29.7859;-256.755;-256.25;-256.692;-256.895;-256.942;-255.972;9:41:04;0.2739;;
2573;30.052;29.7938;-256.758;-256.25;-256.692;-256.903;-256.942;-255.956;9:41:04;0.2582;;
2574;30.052;29.7938;-256.758;-256.254;-256.692;-256.895;-256.942;-255.972;9:41:05;0.2582;;
2575;30.0442;29.7938;-256.758;-256.25;-256.692;-256.903;-256.942;-255.964;9:41:05;0.2504;;
2576;30.0442;29.7938;-256.755;-256.254;-256.692;-256.903;-256.942;-255.964;9:41:06;0.2504;;
2577;30.052;29.7859;-256.758;-256.25;-256.692;-256.911;-256.942;-255.964;9:41:06;0.2661;;
2578;30.0403;29.8016;-256.755;-256.25;-256.692;-256.895;-256.935;-255.964;9:41:07;0.2387;;
2579;30.0403;29.7859;-256.758;-256.25;-256.684;-256.903;-256.942;-255.972;9:41:07;0.2544;;
2580;30.0363;29.7859;-256.758;-256.25;-256.684;-256.903;-256.942;-255.964;9:41:08;0.2504;;
2581;30.0403;29.7781;-256.758;-256.25;-256.692;-256.903;-256.942;-255.964;9:41:08;0.2622;;
2582;30.0363;29.7859;-256.758;-256.25;-256.684;-256.903;-256.942;-255.964;9:41:09;0.2504;;
2583;30.0324;29.7859;-256.758;-256.25;-256.684;-256.895;-256.942;-255.972;9:41:09;0.2465;;
2584;30.0363;29.7703;-256.758;-256.25;-256.7;-256.895;-256.942;-255.972;9:41:10;0.266;;
2585;30.0324;29.7781;-256.758;-256.25;-256.684;-256.895;-256.942;-255.964;9:41:10;0.2543;;
2586;30.0324;29.7781;-256.758;-256.25;-256.692;-256.895;-256.95;-255.972;9:41:11;0.2543;;
2587;30.0324;29.7703;-256.758;-256.254;-256.684;-256.895;-256.958;-255.972;9:41:11;0.2621;;
2588;30.0363;29.7703;-256.758;-256.25;-256.7;-256.895;-256.942;-255.964;9:41:12;0.266;;
2589;30.0324;29.7703;-256.758;-256.25;-256.684;-256.903;-256.95;-255.964;9:41:12;0.2621;;
2590;30.0285;29.7703;-256.755;-256.25;-256.692;-256.903;-256.942;-255.972;9:41:13;0.2582;;
2591;30.0285;29.7625;-256.762;-256.254;-256.684;-256.895;-256.942;-255.964;9:41:13;0.266;;
2592;30.0285;29.7625;-256.758;-256.25;-256.684;-256.903;-256.942;-255.972;9:41:14;0.266;;
2593;30.0246;29.7625;-256.758;-256.25;-256.684;-256.895;-256.942;-255.972;9:41:14;0.2621;;
2594;30.0168;29.7546;-256.762;-256.25;-256.692;-256.895;-256.935;-255.972;9:41:15;0.2622;;
2595;30.0246;29.7546;-256.758;-256.25;-256.684;-256.895;-256.942;-255.972;9:41:15;0.27;;
2596;30.009;29.7468;-256.762;-256.25;-256.692;-256.903;-256.935;-255.972;9:41:16;0.2622;;
2597;30.009;29.7468;-256.758;-256.25;-256.684;-256.895;-256.942;-255.972;9:41:16;0.2622;;
2598;30.0168;29.7468;-256.762;-256.254;-256.684;-256.895;-256.942;-255.964;9:41:17;0.27;;
2599;30.009;29.739;-256.758;-256.254;-256.684;-256.895;-256.942;-255.972;9:41:17;0.27;;
2600;30.009;29.739;-256.758;-256.254;-256.684;-256.903;-256.942;-255.972;9:41:18;0.27;;
2601;30.0011;29.739;-256.758;-256.254;-256.692;-256.895;-256.935;-255.964;9:41:18;0.2621;;
2602;30.0011;29.739;-256.755;-256.25;-256.684;-256.895;-256.95;-255.972;9:41:19;0.2621;;
2603;30.0011;29.7312;-256.758;-256.254;-256.692;-256.895;-256.942;-255.972;9:41:19;0.2699;;
2604;29.9933;29.739;-256.758;-256.262;-256.692;-256.903;-256.942;-255.964;9:41:20;0.2543;;
2605;29.9933;29.7312;-256.755;-256.254;-256.692;-256.895;-256.95;-255.972;9:41:20;0.2621;;
2606;29.9855;29.7312;-256.762;-256.254;-256.692;-256.895;-256.95;-255.972;9:41:21;0.2543;;
2607;29.9855;29.739;-256.758;-256.254;-256.684;-256.895;-256.942;-255.972;9:41:21;0.2465;;
2608;29.9855;29.7312;-256.758;-256.254;-256.684;-256.895;-256.935;-255.972;9:41:22;0.2543;;
2609;29.9777;29.7312;-256.758;-256.258;-256.676;-256.895;-256.942;-255.972;9:41:22;0.2465;;
2610;29.9855;29.7312;-256.758;-256.254;-256.692;-256.888;-256.935;-255.972;9:41:23;0.2543;;
2611;29.9777;29.739;-256.762;-256.254;-256.684;-256.895;-256.942;-255.972;9:41:23;0.2387;;
2612;29.9855;29.739;-256.755;-256.254;-256.692;-256.895;-256.935;-255.964;9:41:24;0.2465;;
2613;29.9777;29.739;-256.758;-256.262;-256.684;-256.895;-256.935;-255.972;9:41:24;0.2387;;
2614;29.9777;29.7312;-256.755;-256.262;-256.684;-256.895;-256.935;-255.964;9:41:25;0.2465;;
2615;29.9777;29.7312;-256.758;-256.262;-256.692;-256.895;-256.935;-255.972;9:41:25;0.2465;;
2616;29.9698;29.739;-256.758;-256.254;-256.684;-256.895;-256.942;-255.98;9:41:26;0.2308;;
2617;29.9698;29.739;-256.751;-256.262;-256.692;-256.895;-256.942;-255.972;9:41:26;0.2308;;
2618;29.9777;29.7468;-256.758;-256.254;-256.692;-256.903;-256.942;-255.98;9:41:27;0.2309;;
2619;29.9777;29.739;-256.762;-256.262;-256.684;-256.895;-256.942;-255.98;9:41:27;0.2387;;
2620;29.9698;29.739;-256.758;-256.254;-256.692;-256.895;-256.942;-255.98;9:41:28;0.2308;;
2621;29.9777;29.7546;-256.762;-256.262;-256.684;-256.895;-256.942;-255.972;9:41:28;0.2231;;
2622;29.9855;29.7468;-256.762;-256.254;-256.7;-256.888;-256.942;-255.98;9:41:29;0.2387;;
2623;29.9855;29.7468;-256.758;-256.254;-256.684;-256.895;-256.942;-255.972;9:41:29;0.2387;;
2624;29.9855;29.7468;-256.758;-256.254;-256.692;-256.895;-256.942;-255.988;9:41:30;0.2387;;
2625;29.9855;29.7546;-256.762;-256.262;-256.684;-256.895;-256.942;-255.972;9:41:30;0.2309;;
2626;29.9933;29.739;-256.758;-256.254;-256.7;-256.903;-256.942;-255.988;9:41:31;0.2543;;
2627;29.9933;29.7468;-256.762;-256.254;-256.684;-256.903;-256.935;-255.98;9:41:31;0.2465;;
2628;29.9855;29.7468;-256.762;-256.254;-256.692;-256.903;-256.935;-255.98;9:41:32;0.2387;;
2629;29.9933;29.7468;-256.758;-256.262;-256.684;-256.903;-256.935;-255.98;9:41:32;0.2465;;
2630;29.9933;29.739;-256.762;-256.254;-256.692;-256.903;-256.942;-255.972;9:41:33;0.2543;;
2631;29.9933;29.7546;-256.758;-256.262;-256.684;-256.895;-256.935;-255.98;9:41:33;0.2387;;
2632;29.9933;29.7468;-256.762;-256.254;-256.692;-256.903;-256.942;-255.972;9:41:34;0.2465;;
2633;30.0011;29.7546;-256.762;-256.262;-256.684;-256.895;-256.95;-255.972;9:41:34;0.2465;;
2634;29.9933;29.7546;-256.762;-256.262;-256.676;-256.895;-256.942;-255.98;9:41:35;0.2387;;
2635;30.0011;29.7625;-256.762;-256.262;-256.692;-256.903;-256.935;-255.98;9:41:35;0.2386;;
2636;30.0011;29.7546;-256.762;-256.262;-256.684;-256.895;-256.942;-255.98;9:41:36;0.2465;;
2637;30.0011;29.7703;-256.762;-256.262;-256.692;-256.903;-256.935;-255.98;9:41:36;0.2308;;
2638;30.0011;29.7703;-256.766;-256.262;-256.692;-256.903;-256.942;-255.98;9:41:37;0.2308;;
2639;30.0011;29.7546;-256.758;-256.254;-256.692;-256.903;-256.942;-255.972;9:41:37;0.2465;;
2640;30.009;29.7703;-256.758;-256.254;-256.692;-256.903;-256.942;-255.98;9:41:38;0.2387;;
2641;30.009;29.7703;-256.758;-256.254;-256.684;-256.903;-256.942;-255.98;9:41:38;0.2387;;
2642;30.009;29.7703;-256.758;-256.254;-256.692;-256.903;-256.942;-255.98;9:41:39;0.2387;;
2643;30.009;29.7703;-256.758;-256.254;-256.692;-256.903;-256.935;-255.972;9:41:39;0.2387;;
2644;30.009;29.7781;-256.758;-256.254;-256.684;-256.895;-256.927;-255.98;9:41:40;0.2309;;
2645;30.009;29.7781;-256.758;-256.254;-256.692;-256.903;-256.935;-255.972;9:41:40;0.2309;;
2646;30.0168;29.7781;-256.758;-256.262;-256.684;-256.903;-256.935;-255.972;9:41:41;0.2387;;
2647;30.009;29.7859;-256.758;-256.254;-256.684;-256.903;-256.942;-255.972;9:41:41;0.2231;;
2648;30.0168;29.7781;-256.762;-256.254;-256.684;-256.911;-256.935;-255.972;9:41:42;0.2387;;
2649;30.0168;29.7859;-256.758;-256.262;-256.692;-256.903;-256.942;-255.972;9:41:42;0.2309;;
2650;30.0168;29.7859;-256.758;-256.254;-256.684;-256.903;-256.942;-255.98;9:41:43;0.2309;;
2651;30.0168;29.7781;-256.758;-256.254;-256.684;-256.895;-256.927;-255.972;9:41:43;0.2387;;
2652;30.0246;29.7781;-256.758;-256.262;-256.692;-256.895;-256.942;-255.972;9:41:44;0.2465;;
2653;30.0246;29.7781;-256.758;-256.254;-256.692;-256.903;-256.935;-255.972;9:41:44;0.2465;;
2654;30.0246;29.7859;-256.762;-256.254;-256.684;-256.895;-256.942;-255.964;9:41:45;0.2387;;
2655;30.0285;29.7859;-256.758;-256.254;-256.692;-256.903;-256.942;-255.972;9:41:45;0.2426;;
2656;30.0285;29.7781;-256.762;-256.262;-256.692;-256.903;-256.942;-255.972;9:41:46;0.2504;;
2657;30.0285;29.7859;-256.758;-256.262;-256.684;-256.895;-256.927;-255.972;9:41:46;0.2426;;
2658;30.0324;29.7859;-256.758;-256.254;-256.692;-256.903;-256.942;-255.972;9:41:47;0.2465;;
2659;30.0363;29.7859;-256.762;-256.262;-256.692;-256.903;-256.935;-255.972;9:41:47;0.2504;;
2660;30.0363;29.7859;-256.758;-256.262;-256.684;-256.903;-256.942;-255.972;9:41:48;0.2504;;
2661;30.0324;29.7781;-256.762;-256.254;-256.692;-256.903;-256.942;-255.972;9:41:48;0.2543;;
2662;30.0363;29.7781;-256.758;-256.262;-256.684;-256.895;-256.942;-255.972;9:41:49;0.2582;;
2663;30.0363;29.7859;-256.758;-256.262;-256.692;-256.903;-256.927;-255.964;9:41:49;0.2504;;
2664;30.0363;29.7859;-256.758;-256.254;-256.692;-256.903;-256.942;-255.972;9:41:50;0.2504;;
2665;30.0363;29.7859;-256.758;-256.25;-256.684;-256.895;-256.95;-255.972;9:41:50;0.2504;;
2666;30.0363;29.7938;-256.758;-256.254;-256.676;-256.903;-256.935;-255.972;9:41:51;0.2425;;
2667;30.0363;29.7859;-256.758;-256.25;-256.684;-256.903;-256.942;-255.972;9:41:51;0.2504;;
2668;30.0403;29.7859;-256.758;-256.25;-256.684;-256.895;-256.942;-255.972;9:41:52;0.2544;;
2669;30.0363;29.7859;-256.758;-256.254;-256.692;-256.903;-256.935;-255.972;9:41:52;0.2504;;
