Number;DT1;DT2;DT3;DT4;DT5;DT6;DT7;DT8;Time;;С куллеромм;Макс;Мин;deLTA;Без куллера;Макс;Мин;deLTA
998;34.6179;33.362;-256.747;-256.25;-256.676;-256.919;-256.935;-255.972;11:49:21;;;;;;;;;
999;34.6218;33.362;-256.747;-256.254;-256.676;-256.919;-256.927;-255.972;11:49:22;;;;;;;;;
1000;34.6218;33.362;-256.751;-256.254;-256.676;-256.919;-256.935;-255.98;11:49:22;;;;;;;;;
1001;34.6296;33.3698;-256.751;-256.25;-256.676;-256.919;-256.935;-255.972;11:49:23;;;;;;;;;
1002;34.6296;33.3698;-256.747;-256.254;-256.676;-256.911;-256.935;-255.98;11:49:23;;;;;;;;;
1003;34.6375;33.3698;-256.751;-256.254;-256.684;-256.919;-256.935;-255.98;11:49:24;;;;;;;;;
1004;34.6375;33.3776;-256.751;-256.25;-256.676;-256.919;-256.935;-255.98;11:49:24;;;;;;;;;
1005;34.6531;33.3698;-256.751;-256.254;-256.684;-256.911;-256.935;-255.98;11:49:25;;;;;;;;;
1006;34.6453;33.3776;-256.751;-256.254;-256.676;-256.919;-256.927;-255.98;11:49:25;;;;;;;;;
1007;34.6531;33.3698;-256.751;-256.254;-256.684;-256.911;-256.935;-255.98;11:49:26;;;;;;;;;
1008;34.6531;33.3854;-256.751;-256.254;-256.684;-256.911;-256.927;-255.988;11:49:26;;;;;;;;;
1009;34.6609;33.3698;-256.751;-256.25;-256.676;-256.919;-256.935;-255.98;11:49:27;;;;;;;;;
1010;34.6531;33.3854;-256.751;-256.254;-256.684;-256.911;-256.935;-255.98;11:49:27;;;;;;;;;
1011;34.6609;33.3854;-256.755;-256.25;-256.676;-256.911;-256.927;-255.98;11:49:28;;;;;;;;;
1012;34.6531;33.3698;-256.747;-256.25;-256.684;-256.911;-256.927;-255.98;11:49:28;;;;;;;;;
1013;34.6609;33.3776;-256.751;-256.254;-256.676;-256.919;-256.919;-255.98;11:49:29;;;;;;;;;
1014;34.6688;33.3698;-256.751;-256.254;-256.684;-256.911;-256.927;-255.98;11:49:29;;;;;;;;;
1015;34.6688;33.3854;-256.747;-256.254;-256.684;-256.919;-256.927;-255.98;11:49:30;;;;;;;;;
1016;34.6766;33.3854;-256.747;-256.254;-256.684;-256.919;-256.935;-255.98;11:49:30;;;;;;;;;
1017;34.6766;33.3776;-256.747;-256.254;-256.684;-256.919;-256.935;-255.98;11:49:31;;;;;;;;;
1018;34.6688;33.3776;-256.751;-256.262;-256.684;-256.911;-256.927;-255.98;11:49:31;;;;;;;;;
1019;34.6766;33.3854;-256.751;-256.254;-256.676;-256.919;-256.935;-255.98;11:49:32;;;;;;;;;
1020;34.6688;33.3933;-256.747;-256.254;-256.684;-256.911;-256.927;-255.98;11:49:32;;;;;;;;;
1021;34.6688;33.3933;-256.751;-256.262;-256.684;-256.911;-256.935;-255.98;11:49:33;;;;;;;;;
1022;34.6688;33.3933;-256.747;-256.254;-256.684;-256.919;-256.935;-255.988;11:49:33;;;;;;;;;
1023;34.6609;33.3933;-256.751;-256.254;-256.676;-256.911;-256.927;-255.98;11:49:34;;;;;;;;;
1024;34.6609;33.3933;-256.747;-256.262;-256.676;-256.919;-256.935;-255.988;11:49:34;;;;;;;;;
1025;34.6609;33.4089;-256.747;-256.254;-256.684;-256.911;-256.927;-255.988;11:49:35;;;;;;;;;
1026;34.6688;33.4089;-256.755;-256.254;-256.676;-256.919;-256.935;-255.98;11:49:35;;;;;;;;;
1027;34.6609;33.4089;-256.751;-256.262;-256.668;-256.911;-256.927;-255.98;11:49:36;;;;;;;;;
1028;34.6609;33.4246;-256.751;-256.258;-256.676;-256.911;-256.935;-255.988;11:49:36;;;;;;;;;
1029;34.6766;33.4167;-256.751;-256.254;-256.676;-256.919;-256.927;-255.98;11:49:37;;;;;;;;;
1030;34.6844;33.4167;-256.751;-256.254;-256.676;-256.919;-256.935;-255.988;11:49:37;;;;;;;;;
1031;34.6844;33.4167;-256.747;-256.254;-256.676;-256.911;-256.927;-255.98;11:49:38;;;;;;;;;
1032;34.6922;33.4167;-256.751;-256.262;-256.676;-256.919;-256.935;-255.98;11:49:38;;;;;;;;;
1033;34.7001;33.4246;-256.751;-256.254;-256.676;-256.911;-256.919;-255.98;11:49:39;;;;;;;;;
1034;34.7235;33.4324;-256.751;-256.254;-256.676;-256.919;-256.927;-255.98;11:49:39;;;;;;;;;
1035;34.7392;33.4402;-256.739;-256.262;-256.676;-256.911;-256.927;-255.98;11:49:40;;;;;;;;;
1036;34.7627;33.448;-256.747;-256.254;-256.676;-256.919;-256.927;-255.98;11:49:40;;;;;;;;;
1037;34.7783;33.4637;-256.747;-256.254;-256.668;-256.911;-256.935;-255.98;11:49:41;;;;;;;;;
1038;34.794;33.4793;-256.747;-256.254;-256.676;-256.903;-256.927;-255.98;11:49:41;;;;;;;;;
1039;34.8213;33.4911;-256.747;-256.254;-256.676;-256.919;-256.919;-255.98;11:49:42;;;;;;;;;
1040;34.8331;33.4989;-256.751;-256.258;-256.668;-256.911;-256.927;-255.988;11:49:42;;;;;;;;;
1041;34.8448;33.5067;-256.743;-256.254;-256.676;-256.919;-256.927;-255.98;11:49:43;;;;;;;;;
1042;34.8683;33.5224;-256.751;-256.25;-256.676;-256.911;-256.927;-255.98;11:49:43;;;;;;;;;
1043;34.8918;33.538;-256.751;-256.254;-256.668;-256.919;-256.919;-255.98;11:49:44;;;;;;;;;
1044;34.9074;33.5537;-256.755;-256.254;-256.676;-256.919;-256.927;-255.98;11:49:44;;;;;;;;;
1045;34.9309;33.5537;-256.755;-256.254;-256.676;-256.911;-256.919;-255.98;11:49:45;;;;;;;;;
1046;34.9544;33.5693;-256.755;-256.25;-256.676;-256.911;-256.919;-255.98;11:49:45;;;;;;;;;
1047;34.97;33.585;-256.755;-256.254;-256.668;-256.919;-256.919;-255.98;11:49:46;;;;;;;;;
1048;34.9857;33.5928;-256.755;-256.262;-256.676;-256.919;-256.919;-255.98;11:49:46;;;;;;;;;
1049;34.9935;33.6006;-256.751;-256.258;-256.676;-256.919;-256.935;-255.988;11:49:47;;;;;;;;;
1050;35.0091;33.6241;-256.758;-256.254;-256.668;-256.911;-256.927;-255.98;11:49:47;;;;;;;;;
1051;35.0209;33.6319;-256.755;-256.262;-256.676;-256.919;-256.927;-255.98;11:49:48;;;;;;;;;
1052;35.0365;33.6398;-256.755;-256.254;-256.676;-256.911;-256.935;-255.988;11:49:48;;;;;;;;;
1053;35.0522;33.6554;-256.755;-256.262;-256.676;-256.919;-256.927;-255.98;11:49:49;;;;;;;;;
1054;35.0678;33.6593;-256.755;-256.254;-256.668;-256.911;-256.927;-255.988;11:49:49;;;;;;;;;
1055;35.0835;33.6711;-256.751;-256.262;-256.684;-256.911;-256.919;-255.98;11:49:50;;;;;;;;;
1056;35.0991;33.6789;-256.755;-256.254;-256.676;-256.911;-256.919;-255.98;11:49:50;;;;;;;;;
1057;35.1148;33.6984;-256.755;-256.254;-256.676;-256.919;-256.927;-255.98;11:49:51;;;;;;;;;
1058;35.1304;33.7141;-256.755;-256.262;-256.676;-256.911;-256.927;-255.98;11:49:51;;;;;;;;;
1059;35.1461;33.7297;-256.758;-256.254;-256.676;-256.911;-256.919;-255.98;11:49:52;;;;;;;;;
1060;35.1617;33.7376;-256.751;-256.254;-256.684;-256.919;-256.927;-255.988;11:49:52;;;;;;;;;
1061;35.1696;33.7532;-256.755;-256.254;-256.676;-256.919;-256.927;-255.98;11:49:53;;;;;;;;;
1062;35.193;33.7532;-256.758;-256.254;-256.676;-256.919;-256.927;-255.988;11:49:53;;;;;;;;;
1063;35.2087;33.7767;-256.755;-256.254;-256.684;-256.911;-256.919;-255.988;11:49:54;;;;;;;;;
1064;35.2204;33.7923;-256.755;-256.254;-256.684;-256.919;-256.927;-255.98;11:49:54;;;;;;;;;
1065;35.2243;33.8002;-256.755;-256.254;-256.684;-256.911;-256.919;-255.98;11:49:55;;;;;;;;;
1066;35.2439;33.8158;-256.751;-256.254;-256.684;-256.911;-256.919;-255.988;11:49:55;;;;;;;;;
1067;35.2517;33.8393;-256.758;-256.254;-256.684;-256.919;-256.927;-255.988;11:49:56;;;;;;;;;
1068;35.2674;33.8393;-256.755;-256.254;-256.684;-256.903;-256.923;-255.98;11:49:56;;;;;;;;;
1069;35.2908;33.8549;-256.751;-256.254;-256.684;-256.911;-256.919;-255.996;11:49:57;;;;;;;;;
1070;35.2987;33.8549;-256.755;-256.254;-256.684;-256.911;-256.919;-255.988;11:49:57;;;;;;;;;
1071;35.3221;33.8745;-256.751;-256.262;-256.684;-256.911;-256.927;-255.988;11:49:58;;;;;;;;;
1072;35.33;33.8823;-256.755;-256.254;-256.684;-256.911;-256.927;-255.988;11:49:58;;;;;;;;;
1073;35.3456;33.8902;-256.755;-256.254;-256.676;-256.919;-256.927;-255.98;11:49:59;;;;;;;;;
1074;35.3613;33.898;-256.751;-256.254;-256.684;-256.911;-256.927;-255.988;11:49:59;;;;;;;;;
1075;35.3691;33.9215;-256.755;-256.262;-256.692;-256.911;-256.919;-255.98;11:50:00;;;;;;;;;
1076;35.3926;33.9293;-256.755;-256.254;-256.684;-256.911;-256.927;-255.98;11:50:00;;;;;;;;;
1077;35.4082;33.9449;-256.755;-256.254;-256.676;-256.903;-256.927;-255.98;11:50:01;;;;;;;;;
1078;35.416;33.9528;-256.751;-256.265;-256.684;-256.911;-256.919;-255.98;11:50:01;;;;;;;;;
1079;35.4317;33.9606;-256.755;-256.254;-256.684;-256.911;-256.927;-255.98;11:50:02;;;;;;;;;
1080;35.4317;33.9762;-256.755;-256.254;-256.676;-256.903;-256.919;-255.98;11:50:02;;;;;;;;;
1081;35.4395;33.9841;-256.751;-256.254;-256.684;-256.911;-256.927;-255.98;11:50:03;;;;;;;;;
1082;35.4591;33.9919;-256.758;-256.262;-256.684;-256.903;-256.919;-255.988;11:50:03;;;;;;;;;
1083;35.4669;34.0154;-256.751;-256.262;-256.684;-256.903;-256.919;-255.98;11:50:04;;;;;;;;;
1084;35.4904;34.0154;-256.751;-256.254;-256.684;-256.903;-256.927;-255.972;11:50:04;;;;;;;;;
1085;35.4982;34.031;-256.755;-256.254;-256.676;-256.911;-256.919;-255.972;11:50:05;;;;;;;;;
1086;35.5139;34.0467;-256.751;-256.262;-256.684;-256.903;-256.927;-255.972;11:50:05;;;;;;;;;
1087;35.5295;34.0545;-256.755;-256.254;-256.676;-256.911;-256.927;-255.988;11:50:06;;;;;;;;;
1088;35.5452;34.0701;-256.755;-256.254;-256.684;-256.903;-256.927;-255.98;11:50:06;;;;;;;;;
1089;35.5608;34.0858;-256.751;-256.254;-256.676;-256.903;-256.927;-255.988;11:50:07;;;;;;;;;
1090;35.5686;34.0936;-256.755;-256.262;-256.684;-256.903;-256.935;-255.98;11:50:07;;;;;;;;;
1091;35.5921;34.1014;-256.755;-256.254;-256.684;-256.903;-256.927;-255.988;11:50:08;;;;;;;;;
1092;35.5999;34.1053;-256.755;-256.262;-256.684;-256.903;-256.927;-255.98;11:50:08;;;;;;;;;
1093;35.6156;34.1132;-256.755;-256.254;-256.684;-256.911;-256.927;-255.988;11:50:09;;;;;;;;;
1094;35.6312;34.121;-256.755;-256.262;-256.676;-256.911;-256.942;-255.98;11:50:09;;;;;;;;;
1095;35.6391;34.121;-256.751;-256.254;-256.684;-256.903;-256.935;-255.988;11:50:10;;;;;;;;;
1096;35.6469;34.1366;-256.755;-256.254;-256.676;-256.903;-256.927;-255.988;11:50:10;;;;;;;;;
1097;35.6508;34.1445;-256.751;-256.254;-256.684;-256.911;-256.935;-255.988;11:50:11;;;;;;;;;
1098;35.6586;34.1523;-256.751;-256.262;-256.676;-256.903;-256.927;-255.988;11:50:11;;;;;;;;;
1099;35.6664;34.1601;-256.755;-256.262;-256.684;-256.903;-256.919;-255.98;11:50:12;;;;;;;;;
1100;35.6821;34.1679;-256.755;-256.254;-256.676;-256.903;-256.927;-255.98;11:50:12;;;;;;;;;
1101;35.6977;34.1758;-256.755;-256.262;-256.684;-256.911;-256.927;-255.98;11:50:13;;;;;;;;;
1102;35.6977;34.1836;-256.755;-256.262;-256.676;-256.911;-256.927;-255.988;11:50:13;;;;;;;;;
1103;35.7134;34.1914;-256.751;-256.254;-256.684;-256.903;-256.927;-255.988;11:50:14;;;;;;;;;
1104;35.7369;34.1993;-256.755;-256.262;-256.684;-256.903;-256.935;-255.988;11:50:14;;;;;;;;;
1105;35.7447;34.2149;-256.751;-256.254;-256.684;-256.903;-256.927;-255.988;11:50:15;;;;;;;;;
1106;35.7525;34.2306;-256.751;-256.262;-256.684;-256.903;-256.927;-255.996;11:50:15;;;;;;;;;
1107;35.7682;34.2384;-256.751;-256.254;-256.676;-256.903;-256.919;-255.988;11:50:16;;;;;;;;;
1108;35.7838;34.2462;-256.747;-256.254;-256.684;-256.911;-256.927;-255.98;11:50:16;;;;;;;;;
1109;35.8073;34.254;-256.751;-256.254;-256.676;-256.911;-256.927;-255.996;11:50:17;;;;;;;;;
1110;35.8073;34.2619;-256.751;-256.254;-256.684;-256.911;-256.927;-255.988;11:50:17;;;;;;;;;
1111;35.8229;34.2697;-256.747;-256.254;-256.676;-256.903;-256.919;-255.988;11:50:18;;;;;;;;;
1112;35.8308;34.2775;-256.751;-256.254;-256.684;-256.911;-256.927;-255.988;11:50:18;;;;;;;;;
1113;35.8464;34.2814;-256.751;-256.25;-256.684;-256.903;-256.935;-255.988;11:50:19;;;;;;;;;
1114;35.8542;34.2892;-256.751;-256.25;-256.684;-256.911;-256.927;-255.98;11:50:19;;;;;;;;;
1115;35.8621;34.2971;-256.751;-256.254;-256.676;-256.911;-256.935;-255.98;11:50:20;;;;;;;;;
1116;35.8699;34.3205;-256.751;-256.25;-256.684;-256.911;-256.919;-255.98;11:50:20;;;;;;;;;
1117;35.8699;34.3205;-256.751;-256.25;-256.684;-256.911;-256.927;-255.98;11:50:21;;;;;;;;;
1118;35.8895;34.3284;-256.755;-256.254;-256.676;-256.903;-256.919;-255.98;11:50:21;;;;;;;;;
1119;35.9051;34.3518;-256.751;-256.254;-256.676;-256.903;-256.927;-255.98;11:50:22;;;;;;;;;
1120;35.9208;34.3518;-256.755;-256.25;-256.684;-256.903;-256.927;-255.98;11:50:22;;;;;;;;;
1121;35.9286;34.3597;-256.751;-256.254;-256.676;-256.903;-256.927;-255.98;11:50:23;;;;;;;;;
1122;35.9364;34.3675;-256.751;-256.25;-256.684;-256.903;-256.927;-255.98;11:50:23;;;;;;;;;
1123;35.9364;34.3753;-256.751;-256.254;-256.676;-256.903;-256.927;-255.98;11:50:24;;;;;;;;;
1124;35.9599;34.3831;-256.751;-256.254;-256.684;-256.903;-256.919;-255.988;11:50:24;;;;;;;;;
1125;35.9677;34.391;-256.755;-256.254;-256.684;-256.911;-256.919;-255.988;11:50:25;;;;;;;;;
1126;35.9755;34.3988;-256.751;-256.254;-256.676;-256.903;-256.919;-255.98;11:50:25;;;;;;;;;
1127;35.9912;34.3988;-256.755;-256.254;-256.684;-256.911;-256.919;-255.988;11:50:26;;;;;;;;;
1128;35.9912;34.4223;-256.755;-256.254;-256.684;-256.903;-256.919;-255.98;11:50:26;;;;;;;;;
1129;36.0068;34.4223;-256.751;-256.254;-256.684;-256.911;-256.919;-255.988;11:50:27;;;;;;;;;
1130;36.0225;34.4379;-256.755;-256.262;-256.676;-256.911;-256.919;-255.98;11:50:27;;;;;;;;;
1131;36.0225;34.4457;-256.751;-256.254;-256.676;-256.903;-256.919;-255.98;11:50:28;;;;;;;;;
1132;36.0303;34.4379;-256.747;-256.254;-256.684;-256.911;-256.919;-255.988;11:50:28;;;;;;;;;
1133;36.0225;34.4379;-256.755;-256.25;-256.684;-256.911;-256.919;-255.988;11:50:29;;;;;;;;;
1134;36.0147;34.4301;-256.751;-256.254;-256.676;-256.911;-256.915;-255.988;11:50:29;;;;;;;;;
1135;35.999;34.4301;-256.751;-256.254;-256.684;-256.903;-256.919;-255.98;11:50:30;;;;;;;;;
1136;35.9834;34.4144;-256.751;-256.254;-256.676;-256.911;-256.919;-255.98;11:50:30;;;;;;;;;
1137;35.9677;34.4066;-256.755;-256.25;-256.684;-256.911;-256.919;-255.988;11:50:31;;;;;;;;;
1138;35.9442;34.3831;-256.751;-256.254;-256.676;-256.903;-256.927;-255.988;11:50:31;;;;;;;;;
1139;35.9286;34.3675;-256.755;-256.25;-256.684;-256.911;-256.919;-255.98;11:50:32;;;;;;;;;
1140;35.8973;34.344;-256.751;-256.25;-256.684;-256.903;-256.919;-255.988;11:50:32;;;;;;;;;
1141;35.8738;34.3362;-256.755;-256.25;-256.684;-256.911;-256.919;-255.98;11:50:33;;;;;;;;;
1142;35.8542;34.3127;-256.755;-256.25;-256.684;-256.919;-256.919;-255.972;11:50:33;;;;;;;;;
1143;35.8464;34.2971;-256.755;-256.25;-256.676;-256.911;-256.919;-255.98;11:50:34;;;;;;;;;
1144;35.8073;34.2775;-256.755;-256.25;-256.676;-256.911;-256.935;-255.98;11:50:34;;;;;;;;;
1145;35.7682;34.2736;-256.755;-256.25;-256.684;-256.911;-256.927;-255.972;11:50:35;;;;;;;;;
1146;35.7369;34.2384;-256.751;-256.254;-256.684;-256.911;-256.927;-255.98;11:50:35;;;;;;;;;
1147;35.6899;34.2227;-256.755;-256.246;-256.684;-256.903;-256.919;-255.988;11:50:36;;;;;;;;;
1148;35.6625;34.2071;-256.755;-256.254;-256.676;-256.919;-256.923;-255.98;11:50:36;;;;;;;;;
1149;35.6351;34.1758;-256.758;-256.25;-256.684;-256.903;-256.919;-255.988;11:50:37;;;;;;;;;
1150;35.6078;34.1523;-256.755;-256.254;-256.684;-256.911;-256.919;-255.972;11:50:37;;;;;;;;;
1151;35.5686;34.1288;-256.755;-256.25;-256.684;-256.911;-256.927;-255.98;11:50:38;;;;;;;;;
1152;35.5295;34.1093;-256.755;-256.254;-256.676;-256.911;-256.919;-255.988;11:50:38;;;;;;;;;
1153;35.4982;34.0858;-256.755;-256.254;-256.684;-256.919;-256.927;-255.98;11:50:39;;;;;;;;;
1154;35.4591;34.0701;-256.755;-256.254;-256.684;-256.911;-256.919;-255.98;11:50:39;;;;;;;;;
1155;35.4317;34.0388;-256.755;-256.254;-256.676;-256.911;-256.927;-255.98;11:50:40;;;;;;;;;
1156;35.4004;33.9997;-256.755;-256.254;-256.676;-256.911;-256.927;-255.98;11:50:40;;;;;;;;;
1157;35.3691;33.9841;-256.755;-256.254;-256.684;-256.911;-256.927;-255.98;11:50:41;;;;;;;;;
1158;35.33;33.9528;-256.758;-256.254;-256.676;-256.911;-256.935;-255.988;11:50:41;;;;;;;;;
1159;35.2987;33.9215;-256.755;-256.25;-256.684;-256.911;-256.927;-255.98;11:50:42;;;;;;;;;
1160;35.2595;33.9019;-256.751;-256.254;-256.676;-256.903;-256.919;-255.98;11:50:42;;;;;;;;;
1161;35.2282;33.8823;-256.751;-256.254;-256.684;-256.911;-256.927;-255.98;11:50:43;;;;;;;;;
1162;35.2009;33.8549;-256.755;-256.25;-256.676;-256.911;-256.919;-255.98;11:50:43;;;;;;;;;
1163;35.1617;33.8315;-256.755;-256.254;-256.684;-256.911;-256.927;-255.98;11:50:44;;;;;;;;;
1164;35.1304;33.808;-256.751;-256.25;-256.676;-256.903;-256.919;-255.988;11:50:44;;;;;;;;;
1165;35.0835;33.7767;-256.755;-256.254;-256.684;-256.911;-256.919;-255.98;11:50:45;;;;;;;;;
1166;35.0522;33.7532;-256.755;-256.25;-256.684;-256.903;-256.919;-255.988;11:50:45;;;;;;;;;
1167;35.017;33.7219;-256.755;-256.25;-256.684;-256.911;-256.927;-255.988;11:50:46;;;;;;;;;
1168;34.9857;33.6984;-256.755;-256.25;-256.684;-256.911;-256.919;-255.98;11:50:46;;;;;;;;;
1169;34.9622;33.675;-256.755;-256.25;-256.676;-256.911;-256.923;-255.98;11:50:47;;;;;;;;;
1170;34.9152;33.6593;-256.758;-256.25;-256.676;-256.903;-256.915;-255.98;11:50:47;;;;;;;;;
1171;34.8839;33.6398;-256.751;-256.246;-256.676;-256.911;-256.931;-255.98;11:50:48;;;;;;;;;
1172;34.8605;33.6163;-256.751;-256.25;-256.684;-256.911;-256.915;-255.988;11:50:48;;;;;;;;;
1173;34.8448;33.6006;-256.755;-256.246;-256.676;-256.919;-256.919;-255.972;11:50:49;;;;;;;;;
1174;34.8253;33.5928;-256.747;-256.25;-256.676;-256.911;-256.927;-255.988;11:50:49;;;;;;;;;
1175;34.8213;33.5772;-256.751;-256.246;-256.668;-256.911;-256.927;-255.98;11:50:50;;;;;;;;;
1176;34.8096;33.5693;-256.747;-256.25;-256.676;-256.911;-256.935;-255.98;11:50:50;;;;;;;;;
1177;34.8018;33.5615;-256.747;-256.246;-256.676;-256.903;-256.919;-255.98;11:50:51;;;;;;;;;
1178;34.7861;33.5459;-256.755;-256.25;-256.676;-256.903;-256.923;-255.98;11:50:51;;;;;;;;;
1179;34.7783;33.5459;-256.751;-256.246;-256.676;-256.911;-256.927;-255.98;11:50:52;;;;;;;;;
1180;34.7861;33.538;-256.755;-256.246;-256.684;-256.903;-256.935;-255.988;11:50:52;;;;;;;;;
1181;34.7783;33.538;-256.755;-256.246;-256.676;-256.911;-256.927;-255.988;11:50:53;;;;;;;;;
1182;34.7861;33.5459;-256.755;-256.25;-256.684;-256.903;-256.927;-255.98;11:50:53;;;;;;;;;
1183;34.794;33.5459;-256.758;-256.25;-256.676;-256.903;-256.927;-255.988;11:50:54;;;;;;;;;
1184;34.8018;33.5459;-256.751;-256.25;-256.676;-256.911;-256.927;-255.98;11:50:54;;;;;;;;;
1185;34.794;33.5537;-256.755;-256.25;-256.684;-256.903;-256.935;-255.988;11:50:55;;;;;;;;;
1186;34.8096;33.5615;-256.755;-256.25;-256.676;-256.903;-256.927;-255.988;11:50:55;;;;;;;;;
1187;34.8096;33.5615;-256.751;-256.25;-256.676;-256.903;-256.927;-255.996;11:50:56;;;;;;;;;
1188;34.8213;33.5693;-256.758;-256.246;-256.676;-256.903;-256.927;-255.996;11:50:56;;;;;;;;;
1189;34.8213;33.5772;-256.755;-256.254;-256.684;-256.903;-256.919;-255.988;11:50:57;;;;;;;;;
1190;34.8253;33.585;-256.755;-256.246;-256.676;-256.903;-256.927;-255.996;11:50:57;;;;;;;;;
1191;34.8331;33.5928;-256.755;-256.246;-256.684;-256.903;-256.927;-255.988;11:50:58;;;;;;;;;
1192;34.8448;33.6085;-256.755;-256.246;-256.684;-256.895;-256.927;-255.988;11:50:58;;;;;;;;;
1193;34.8683;33.6085;-256.755;-256.242;-256.676;-256.911;-256.927;-255.996;11:50:59;;;;;;;;;
1194;34.8683;33.6163;-256.751;-256.25;-256.676;-256.911;-256.927;-255.988;11:50:59;;;;;;;;;
1195;34.8761;33.6241;-256.755;-256.246;-256.684;-256.911;-256.927;-255.98;11:51:00;;;;;;;;;
1196;34.8996;33.6319;-256.751;-256.246;-256.676;-256.903;-256.927;-255.988;11:51:00;;;;;;;;;
1197;34.9152;33.6476;-256.755;-256.246;-256.676;-256.903;-256.927;-255.98;11:51:01;;;;;;;;;
1198;34.9387;33.6554;-256.751;-256.246;-256.676;-256.911;-256.927;-255.988;11:51:01;;;;;;;;;
1199;34.9387;33.6671;-256.751;-256.246;-256.684;-256.911;-256.935;-255.988;11:51:02;;;;;;;;;
1200;34.9622;33.6711;-256.747;-256.25;-256.676;-256.911;-256.935;-255.988;11:51:02;;;;;;;;;
1201;34.9857;33.675;-256.747;-256.246;-256.684;-256.903;-256.935;-255.988;11:51:03;;;;;;;;;
1202;34.9974;33.6828;-256.751;-256.25;-256.684;-256.911;-256.935;-255.988;11:51:03;;;;;;;;;
1203;35.0052;33.6906;-256.747;-256.25;-256.684;-256.911;-256.927;-255.988;11:51:04;;;;;;;;;
1204;35.017;33.7141;-256.755;-256.25;-256.676;-256.903;-256.935;-255.98;11:51:04;;;;;;;;;
1205;35.0365;33.7141;-256.751;-256.25;-256.684;-256.911;-256.927;-255.98;11:51:05;;;;;;;;;
1206;35.0522;33.7297;-256.747;-256.246;-256.692;-256.903;-256.927;-255.98;11:51:05;;;;;;;;;
1207;35.0678;33.7297;-256.751;-256.25;-256.684;-256.911;-256.927;-255.988;11:51:06;;;;;;;;;
1208;35.0757;33.7532;-256.751;-256.246;-256.684;-256.903;-256.927;-255.988;11:51:06;;;;;;;;;
1209;35.0991;33.761;-256.751;-256.25;-256.684;-256.911;-256.927;-255.98;11:51:07;;;;;;;;;
1210;35.1226;33.7689;-256.751;-256.25;-256.676;-256.911;-256.935;-255.98;11:51:07;;;;;;;;;
1211;35.1304;33.7845;-256.755;-256.25;-256.684;-256.911;-256.935;-255.988;11:51:08;;;;;;;;;
1212;35.1461;33.7845;-256.751;-256.246;-256.676;-256.911;-256.935;-255.98;11:51:08;;;;;;;;;
1213;35.1696;33.808;-256.751;-256.254;-256.676;-256.903;-256.927;-255.98;11:51:09;;;;;;;;;
1214;35.1852;33.808;-256.751;-256.25;-256.676;-256.911;-256.935;-255.98;11:51:09;;;;;;;;;
1215;35.2087;33.8315;-256.747;-256.246;-256.676;-256.903;-256.927;-255.98;11:51:10;;;;;;;;;
1216;35.2165;33.8393;-256.747;-256.246;-256.676;-256.911;-256.935;-255.988;11:51:10;;;;;;;;;
1217;35.2243;33.8549;-256.747;-256.25;-256.676;-256.911;-256.935;-255.988;11:51:11;;;;;;;;;
1218;35.2361;33.8784;-256.747;-256.25;-256.668;-256.903;-256.935;-255.988;11:51:11;;;;;;;;;
1219;35.2595;33.8823;-256.751;-256.25;-256.676;-256.911;-256.935;-255.98;11:51:12;;;;;;;;;
1220;35.2752;33.8862;-256.747;-256.25;-256.676;-256.919;-256.935;-255.98;11:51:12;;;;;;;;;
1221;35.283;33.8902;-256.751;-256.25;-256.684;-256.911;-256.935;-255.98;11:51:13;;;;;;;;;
1222;35.3065;33.9058;-256.747;-256.246;-256.676;-256.911;-256.935;-255.98;11:51:13;;;;;;;;;
1223;35.3221;33.9136;-256.751;-256.246;-256.684;-256.911;-256.935;-255.98;11:51:14;;;;;;;;;
1224;35.3378;33.9293;-256.747;-256.25;-256.676;-256.911;-256.927;-255.988;11:51:14;;;;;;;;;
1225;35.3534;33.9449;-256.751;-256.25;-256.668;-256.911;-256.942;-255.98;11:51:15;;;;;;;;;
1226;35.3613;33.9606;-256.751;-256.246;-256.684;-256.911;-256.935;-255.988;11:51:15;;;;;;;;;
1227;35.3847;33.9762;-256.747;-256.25;-256.668;-256.911;-256.935;-255.98;11:51:16;;;;;;;;;
1228;35.4082;33.9919;-256.755;-256.25;-256.676;-256.903;-256.927;-255.972;11:51:16;;;;;;;;;
1229;35.416;34.0154;-256.747;-256.25;-256.684;-256.911;-256.927;-255.98;11:51:17;;;;;;;;;
1230;35.4356;34.0232;-256.751;-256.25;-256.676;-256.911;-256.927;-255.988;11:51:17;;;;;;;;;
1231;35.4395;34.0388;-256.751;-256.25;-256.668;-256.911;-256.927;-255.98;11:51:18;;;;;;;;;
1232;35.4434;34.0545;-256.747;-256.25;-256.676;-256.903;-256.927;-255.988;11:51:18;;;;;;;;;
1233;35.4669;34.078;-256.743;-256.25;-256.676;-256.911;-256.935;-255.98;11:51:19;;;;;;;;;
1234;35.4904;34.0858;-256.743;-256.254;-256.676;-256.919;-256.927;-255.988;11:51:19;;;;;;;;;
1235;35.4982;34.0975;-256.751;-256.25;-256.676;-256.911;-256.935;-255.98;11:51:20;;;;;;;;;
1236;35.5139;34.1014;-256.747;-256.25;-256.684;-256.911;-256.927;-255.98;11:51:20;;;;;;;;;
1237;35.5295;34.1093;-256.747;-256.25;-256.676;-256.911;-256.927;-255.98;11:51:21;;;;;;;;;
