Number;DT1;DT2;P_now;T_imp;K_prop;T_stab;Time
15071;29.9933;29.6764;37.599;35;500;30;14:28:35
15072;29.9933;29.6842;37.599;35;500;30;14:28:36
15073;30.0011;29.6842;37.599;35;500;30;14:28:36
15074;30.0011;29.6842;37.599;None;500;30;14:28:37
15075;30.009;29.6999;37.599;None;500;30;14:28:37
15076;30.0168;29.692;37.599;None;500;30;14:28:38
15077;30.0168;29.692;37.599;None;500;30;14:28:38
15078;30.0168;29.7077;37.599;None;500;30;14:28:39
15079;30.0168;29.6999;37.599;None;500;30;14:28:39
15080;30.0168;29.6999;37.599;None;500;30;14:28:40
15081;30.0168;29.6999;37.599;None;500;30;14:28:40
15082;30.0246;29.6999;37.599;None;500;30;14:28:41
15083;30.0246;29.692;37.599;None;500;30;14:28:41
15084;30.0246;29.692;37.599;None;500;30;14:28:42
15085;30.0246;29.6842;37.599;None;500;30;14:28:42
15086;30.0168;29.692;37.599;None;500;30;14:28:43
15087;30.0168;29.6842;37.599;None;500;30;14:28:43
15088;30.009;29.6842;37.599;None;500;30;14:28:44
15089;30.009;29.6764;37.599;None;500;30;14:28:44
15090;30.0011;29.6842;37.599;None;500;30;14:28:45
15091;30.0011;29.6764;37.599;None;500;30;14:28:45
15092;30.0011;29.6764;37.599;None;500;30;14:28:46
15093;29.9933;29.6764;37.599;None;500;30;14:28:46
15094;29.9933;29.6764;37.599;35;500;30;14:28:47
15095;30.0011;29.6686;37.599;35;500;30;14:28:47
15096;29.9933;29.6764;37.599;None;500;30;14:28:48
15097;29.9933;29.6686;37.599;35;500;30;14:28:48
15098;29.9933;29.6686;37.599;35;500;30;14:28:49
15099;29.9855;29.6686;37.599;35;500;30;14:28:49
15100;29.9777;29.6764;37.599;77;500;30;14:28:50
15101;29.9698;29.6686;37.599;118;500;30;14:28:50
15102;29.9777;29.6607;37.599;160;500;30;14:28:51
15103;29.9855;29.6686;37.599;118;500;30;14:28:51
15104;29.9855;29.6686;37.599;77;500;30;14:28:52
15105;29.9933;29.6842;37.599;77;500;30;14:28:52
15106;30.0011;29.6842;37.599;35;500;30;14:28:53
15107;29.9933;29.6842;37.599;None;500;30;14:28:53
15108;30.009;29.692;37.599;35;500;30;14:28:54
15109;30.0168;29.692;37.599;None;500;30;14:28:54
15110;30.0246;29.6999;37.599;None;500;30;14:28:55
15111;30.0246;29.7077;37.599;None;500;30;14:28:55
15112;30.0285;29.7077;37.599;None;500;30;14:28:56
15113;30.0285;29.7155;37.599;None;500;30;14:28:56
15114;30.0285;29.7155;37.599;None;500;30;14:28:57
15115;30.0324;29.7155;37.599;None;500;30;14:28:57
15116;30.0285;29.7155;37.599;None;500;30;14:28:58
15117;30.0324;29.7155;37.599;None;500;30;14:28:58
15118;30.0285;29.7077;37.599;None;500;30;14:28:59
15119;30.0285;29.7155;37.599;None;500;30;14:28:59
15120;30.0246;29.7077;37.599;None;500;30;14:29:00
15121;30.0285;29.7155;37.599;None;500;30;14:29:00
15122;30.0246;29.7077;37.599;None;500;30;14:29:01
15123;30.0168;29.7155;37.599;None;500;30;14:29:01
15124;30.0168;29.6999;37.599;None;500;30;14:29:02
15125;30.0168;29.7077;37.599;None;500;30;14:29:02
15126;30.009;29.7077;37.599;None;500;30;14:29:03
15127;30.009;29.692;37.599;None;500;30;14:29:03
15128;30.0011;29.6999;37.599;None;500;30;14:29:04
15129;30.0011;29.6999;37.599;None;500;30;14:29:04
15130;30.0011;29.692;37.599;None;500;30;14:29:05
15131;29.9855;29.692;37.599;None;500;30;14:29:05
15132;29.9933;29.692;37.599;77;500;30;14:29:06
15133;29.9933;29.692;37.599;35;500;30;14:29:06
15134;29.9855;29.6842;37.599;35;500;30;14:29:07
15135;29.9855;29.6842;37.599;77;500;30;14:29:07
15136;29.9777;29.6842;37.599;77;500;30;14:29:08
15137;29.9855;29.6842;37.599;118;500;30;14:29:08
15138;29.9777;29.692;37.599;77;500;30;14:29:09
15139;29.9933;29.6842;37.599;118;500;30;14:29:09
15140;29.9933;29.692;37.599;35;500;30;14:29:10
15141;29.9933;29.6999;37.599;35;500;30;14:29:10
15142;30.0011;29.6999;37.599;35;500;30;14:29:11
15143;30.0011;29.7077;37.599;None;500;30;14:29:11
15144;30.0011;29.7077;37.599;None;500;30;14:29:12
15145;30.0168;29.7077;37.599;None;500;30;14:29:12
15146;30.0246;29.7077;37.599;None;500;30;14:29:13
15147;30.0207;29.7155;37.599;None;500;30;14:29:13
15148;30.0168;29.7077;37.599;None;500;30;14:29:14
15149;30.009;29.7155;37.599;None;500;30;14:29:14
15150;30.0168;29.7233;37.599;None;500;30;14:29:15
15151;30.009;29.7077;37.599;None;500;30;14:29:15
15152;30.009;29.7233;37.599;None;500;30;14:29:16
15153;30.009;29.7077;37.599;None;500;30;14:29:16
15154;30.009;29.7155;37.599;None;500;30;14:29:17
15155;30.009;29.7077;37.599;None;500;30;14:29:17
15156;29.9933;29.7077;37.599;None;500;30;14:29:18
15157;29.9933;29.6999;37.599;35;500;30;14:29:18
15158;30.0011;29.7155;37.599;35;500;30;14:29:19
15159;29.9933;29.6999;37.599;None;500;30;14:29:19
15160;29.9933;29.7077;37.599;35;500;30;14:29:20
15161;29.9933;29.6999;37.599;35;500;30;14:29:20
15162;29.9933;29.6999;37.599;35;500;30;14:29:21
15163;29.9855;29.6999;37.599;35;500;30;14:29:21
15164;29.9777;29.692;37.599;77;500;30;14:29:22
15165;30.0011;29.6999;37.599;118;500;30;14:29:22
15166;29.9933;29.692;37.599;None;500;30;14:29:23
15167;29.9855;29.6999;37.599;35;500;30;14:29:23
15168;29.9933;29.692;37.599;77;500;30;14:29:24
15169;29.9933;29.6999;37.599;35;500;30;14:29:24
15170;29.9855;29.692;37.599;35;500;30;14:29:25
15171;29.9855;29.6999;37.599;77;500;30;14:29:25
15172;29.9855;29.6999;37.599;77;500;30;14:29:26
15173;29.9933;29.6999;37.599;77;500;30;14:29:26
15174;29.9933;29.6999;37.599;35;500;30;14:29:27
15175;29.9933;29.7155;37.599;35;500;30;14:29:27
15176;30.0011;29.7077;37.599;35;500;30;14:29:28
15177;30.009;29.7155;37.599;None;500;30;14:29:28
15178;30.0168;29.7155;37.599;None;500;30;14:29:29
15179;30.009;29.7233;37.599;None;500;30;14:29:29
15180;30.0168;29.7233;37.599;None;500;30;14:29:30
15181;30.0168;29.7233;37.599;None;500;30;14:29:30
15182;30.0168;29.7233;37.599;None;500;30;14:29:31
15183;30.0168;29.7233;37.599;None;500;30;14:29:31
15184;30.0168;29.7233;37.599;None;500;30;14:29:32
15185;30.0246;29.7233;37.599;None;500;30;14:29:32
15186;30.0168;29.7233;37.599;None;500;30;14:29:33
15187;30.0168;29.7155;37.599;None;500;30;14:29:33
15188;30.0168;29.7155;37.599;None;500;30;14:29:34
15189;30.0168;29.7233;37.599;None;500;30;14:29:34
15190;30.0168;29.7155;37.599;None;500;30;14:29:35
15191;30.0168;29.7233;37.599;None;500;30;14:29:35
15192;30.0011;29.7155;37.599;None;500;30;14:29:36
15193;30.009;29.7155;37.599;None;500;30;14:29:36
15194;30.009;29.7155;37.599;None;500;30;14:29:37
15195;30.0011;29.7155;37.599;None;500;30;14:29:37
15196;30.0011;29.7077;37.599;None;500;30;14:29:38
15197;30.0011;29.6999;37.599;None;500;30;14:29:38
15198;29.9933;29.7077;37.599;None;500;30;14:29:39
15199;29.9855;29.6999;37.599;35;500;30;14:29:39
15200;29.9933;29.6999;37.599;77;500;30;14:29:40
15201;29.9777;29.6999;37.599;35;500;30;14:29:40
15202;29.9855;29.6999;37.599;118;500;30;14:29:41
15203;29.9933;29.692;37.599;77;500;30;14:29:41
15204;29.9933;29.6999;37.599;35;500;30;14:29:42
15205;29.9933;29.7077;37.599;35;500;30;14:29:42
15206;30.0011;29.7077;37.599;35;500;30;14:29:43
15207;30.0011;29.7155;37.599;None;500;30;14:29:43
15208;30.0011;29.7155;37.599;None;500;30;14:29:44
15209;30.0011;29.7155;37.599;None;500;30;14:29:44
15210;30.009;29.7155;37.599;None;500;30;14:29:45
15211;30.0168;29.7233;37.599;None;500;30;14:29:45
15212;30.0168;29.7155;37.599;None;500;30;14:29:46
15213;30.009;29.7233;37.599;None;500;30;14:29:46
15214;30.009;29.7155;37.599;None;500;30;14:29:47
15215;30.0168;29.7233;37.599;None;500;30;14:29:47
15216;30.0011;29.7312;37.599;None;500;30;14:29:48
15217;30.0168;29.7233;37.599;None;500;30;14:29:48
15218;30.009;29.7312;37.599;None;500;30;14:29:49
15219;30.0168;29.7155;37.599;None;500;30;14:29:49
15220;30.009;29.7233;37.599;None;500;30;14:29:50
15221;30.009;29.7155;37.599;None;500;30;14:29:50
15222;30.0011;29.7155;37.599;None;500;30;14:29:51
15223;30.009;29.7155;37.599;None;500;30;14:29:51
15224;30.0011;29.7077;37.599;None;500;30;14:29:52
15225;30.009;29.7155;37.599;None;500;30;14:29:52
15226;30.0011;29.7077;37.599;None;500;30;14:29:53
15227;29.9933;29.7077;37.599;None;500;30;14:29:53
15228;29.9933;29.7077;37.599;35;500;30;14:29:54
15229;29.9933;29.6999;37.599;35;500;30;14:29:54
15230;29.9855;29.6999;37.599;35;500;30;14:29:55
15231;29.9855;29.7077;37.599;77;500;30;14:29:55
15232;29.9855;29.6999;37.599;77;500;30;14:29:56
15233;29.9855;29.7077;37.599;77;500;30;14:29:56
15234;29.9855;29.6999;37.599;77;500;30;14:29:57
15235;29.9855;29.7077;37.599;77;500;30;14:29:57
15236;29.9933;29.7155;37.599;77;500;30;14:29:58
15237;29.9933;29.7077;37.599;35;500;30;14:29:58
15238;29.9933;29.7155;37.599;35;500;30;14:29:59
15239;30.0011;29.7233;37.599;35;500;30;14:29:59
15240;30.009;29.7155;37.599;None;500;30;14:30:00
15241;30.009;29.7233;37.599;None;500;30;14:30:00
15242;30.0168;29.7312;37.599;None;500;30;14:30:01
15243;30.0246;29.7312;37.599;None;500;30;14:30:01
15244;30.0246;29.7312;37.599;None;500;30;14:30:02
15245;30.0168;29.7312;37.599;None;500;30;14:30:02
15246;30.0168;29.7312;37.599;None;500;30;14:30:03
15247;30.0246;29.739;37.599;None;500;30;14:30:03
15248;30.0168;29.739;37.599;None;500;30;14:30:04
15249;30.0168;29.7312;37.599;None;500;30;14:30:04
15250;30.0168;29.7312;37.599;None;500;30;14:30:05
15251;30.009;29.7233;37.599;None;500;30;14:30:05
15252;30.0168;29.7312;37.599;None;500;30;14:30:06
15253;30.009;29.7155;37.599;None;500;30;14:30:06
15254;30.009;29.7312;37.599;None;500;30;14:30:07
15255;30.0011;29.7155;37.599;None;500;30;14:30:07
15256;30.009;29.7233;37.599;None;500;30;14:30:08
15257;30.0011;29.7233;37.599;None;500;30;14:30:08
15258;30.0011;29.7155;37.599;None;500;30;14:30:09
15259;30.0011;29.7077;37.599;None;500;30;14:30:09
15260;29.9933;29.7155;37.599;None;500;30;14:30:10
15261;29.9933;29.7155;37.599;35;500;30;14:30:10
15262;29.9855;29.7077;37.599;35;500;30;14:30:11
15263;29.9855;29.7077;37.599;77;500;30;14:30:11
15264;29.9855;29.7077;37.599;77;500;30;14:30:12
15265;29.9855;29.7077;37.599;77;500;30;14:30:12
15266;30.0011;29.7077;37.599;77;500;30;14:30:13
15267;29.9933;29.7077;37.599;None;500;30;14:30:13
15268;29.9933;29.7077;37.599;35;500;30;14:30:14
15269;30.0011;29.7155;37.599;35;500;30;14:30:14
15270;29.9933;29.7077;37.599;None;500;30;14:30:15
15271;30.0011;29.7077;37.599;35;500;30;14:30:15
15272;30.0011;29.7077;37.599;None;500;30;14:30:16
15273;29.9933;29.7155;37.599;None;500;30;14:30:16
15274;29.9933;29.7155;37.599;35;500;30;14:30:17
15275;29.9933;29.7077;37.599;35;500;30;14:30:17
15276;29.9933;29.7077;37.599;35;500;30;14:30:18
15277;29.9933;29.7155;37.599;35;500;30;14:30:18
15278;30.0011;29.7155;37.599;35;500;30;14:30:19
15279;29.9933;29.7155;37.599;None;500;30;14:30:19
15280;30.0011;29.7155;37.599;35;500;30;14:30:20
15281;29.9933;29.7155;37.599;None;500;30;14:30:20
15282;29.9933;29.7233;37.599;35;500;30;14:30:21
15283;30.0011;29.7155;37.599;35;500;30;14:30:21
15284;30.0011;29.7155;37.599;None;500;30;14:30:22
15285;30.0011;29.7155;37.599;None;500;30;14:30:22
15286;29.9855;29.7155;37.599;None;500;30;14:30:23
15287;30.0011;29.7077;37.599;77;500;30;14:30:23
15288;29.9933;29.7077;37.599;None;500;30;14:30:24
15289;29.9933;29.7077;37.599;35;500;30;14:30:24
15290;29.9855;29.7077;37.599;35;500;30;14:30:25
15291;29.9855;29.6999;37.599;77;500;30;14:30:25
15292;29.9855;29.6999;37.599;77;500;30;14:30:26
15293;29.9855;29.6999;37.599;77;500;30;14:30:26
15294;29.9777;29.692;37.599;77;500;30;14:30:27
15295;29.9777;29.6999;37.599;118;500;30;14:30:27
15296;29.9698;29.6999;37.599;118;500;30;14:30:28
15297;29.9698;29.6999;37.599;160;500;30;14:30:28
15298;29.9698;29.6999;37.599;160;500;30;14:30:29
15299;29.9777;29.7077;37.599;160;500;30;14:30:29
15300;29.9777;29.7155;37.599;118;500;30;14:30:30
15301;29.9933;29.7233;37.599;118;500;30;14:30:30
15302;30.0168;29.7312;37.599;35;500;30;14:30:31
15303;30.0246;29.7468;37.599;None;500;30;14:30:31
15304;30.0285;29.7468;37.599;None;500;30;14:30:32
15305;30.0324;29.7546;37.599;None;500;30;14:30:32
15306;30.0403;29.7703;37.599;None;500;30;14:30:33
15307;30.0403;29.7625;37.599;None;500;30;14:30:33
15308;30.0442;29.7625;37.599;None;500;30;14:30:34
15309;30.052;29.7703;37.599;None;500;30;14:30:34
15310;30.052;29.7703;37.599;None;500;30;14:30:35
15311;30.0442;29.7781;37.599;None;500;30;14:30:35
15312;30.052;29.7781;37.599;None;500;30;14:30:36
15313;30.0598;29.7938;37.599;None;500;30;14:30:36
15314;30.0442;29.7781;37.599;None;500;30;14:30:37
15315;30.0598;29.7859;37.599;None;500;30;14:30:37
15316;30.052;29.7859;37.599;None;500;30;14:30:38
15317;30.0598;29.7781;37.599;None;500;30;14:30:38
15318;30.052;29.7859;37.599;None;500;30;14:30:39
15319;30.052;29.7859;37.599;None;500;30;14:30:39
15320;30.052;29.7781;37.599;None;500;30;14:30:40
15321;30.052;29.7859;37.599;None;500;30;14:30:40
15322;30.0442;29.7781;37.599;None;500;30;14:30:41
15323;30.052;29.7781;37.599;None;500;30;14:30:41
15324;30.052;29.7859;37.599;None;500;30;14:30:42
15325;30.0442;29.7703;37.599;None;500;30;14:30:42
15326;30.052;29.7703;37.599;None;500;30;14:30:43
15327;30.0442;29.7703;37.599;None;500;30;14:30:43
15328;30.0442;29.7703;37.599;None;500;30;14:30:44
15329;30.0363;29.7703;37.599;None;500;30;14:30:44
15330;30.0403;29.7625;37.599;None;500;30;14:30:45
15331;30.0324;29.7625;37.599;None;500;30;14:30:45
15332;30.0363;29.7625;37.599;None;500;30;14:30:46
15333;30.0363;29.7546;37.599;None;500;30;14:30:46
15334;30.0324;29.7546;37.599;None;500;30;14:30:47
15335;30.0324;29.7546;37.599;None;500;30;14:30:47
15336;30.0285;29.7468;37.599;None;500;30;14:30:48
15337;30.0285;29.739;37.599;None;500;30;14:30:48
15338;30.0324;29.739;37.599;None;500;30;14:30:49
15339;30.0168;29.739;37.599;None;500;30;14:30:49
15340;30.0246;29.739;37.599;None;500;30;14:30:50
15341;30.0168;29.739;37.599;None;500;30;14:30:50
15342;30.0168;29.7312;37.599;None;500;30;14:30:51
15343;30.009;29.7312;37.599;None;500;30;14:30:51
15344;30.009;29.7233;37.599;None;500;30;14:30:52
15345;30.0011;29.7233;37.599;None;500;30;14:30:52
15346;29.9933;29.7155;37.599;None;500;30;14:30:53
15347;29.9933;29.7233;37.599;35;500;30;14:30:53
15348;29.9855;29.7077;37.599;35;500;30;14:30:54
15349;29.9855;29.7077;37.599;77;500;30;14:30:54
15350;29.9777;29.7077;37.599;77;500;30;14:30:55
15351;29.9698;29.6999;37.599;118;500;30;14:30:55
15352;29.9698;29.7077;37.599;160;500;30;14:30:56
15353;29.9698;29.7077;37.599;160;500;30;14:30:56
15354;29.9777;29.7155;37.599;160;500;30;14:30:57
15355;29.9855;29.7155;37.599;118;500;30;14:30:57
15356;30.0011;29.7233;37.599;77;500;30;14:30:58
15357;29.9933;29.7233;37.599;None;500;30;14:30:58
15358;30.0011;29.7233;37.599;35;500;30;14:30:59
15359;30.0168;29.7312;37.599;None;500;30;14:30:59
15360;30.0246;29.7468;37.599;None;500;30;14:31:00
15361;30.0324;29.7546;37.599;None;500;30;14:31:00
15362;30.0324;29.7468;37.599;None;500;30;14:31:01
15363;30.0324;29.7546;37.599;None;500;30;14:31:01
15364;30.0363;29.7625;37.599;None;500;30;14:31:02
15365;30.0363;29.7546;37.599;None;500;30;14:31:02
15366;30.0324;29.7625;37.599;None;500;30;14:31:03
15367;30.0363;29.7625;37.599;None;500;30;14:31:03
15368;30.0324;29.7546;37.599;None;500;30;14:31:04
15369;30.0324;29.7625;37.599;None;500;30;14:31:04
15370;30.0324;29.7546;37.599;None;500;30;14:31:05
15371;30.0324;29.7625;37.599;None;500;30;14:31:05
15372;30.0324;29.7546;37.599;None;500;30;14:31:06
15373;30.0285;29.7546;37.599;None;500;30;14:31:06
15374;30.0324;29.7546;37.599;None;500;30;14:31:07
15375;30.0324;29.7625;37.599;None;500;30;14:31:07
15376;30.0285;29.7546;37.599;None;500;30;14:31:08
15377;30.0285;29.7546;37.599;None;500;30;14:31:08
15378;30.0285;29.7468;37.599;None;500;30;14:31:09
15379;30.0246;29.7468;37.599;None;500;30;14:31:09
15380;30.0246;29.7468;37.599;None;500;30;14:31:10
15381;30.0246;29.7468;37.599;None;500;30;14:31:10
15382;30.0246;29.739;37.599;None;500;30;14:31:11
15383;30.009;29.7468;37.599;None;500;30;14:31:11
15384;30.0168;29.7468;37.599;None;500;30;14:31:12
15385;30.009;29.739;37.599;None;500;30;14:31:12
15386;30.0011;29.739;37.599;None;500;30;14:31:13
15387;30.0011;29.739;37.599;None;500;30;14:31:13
15388;29.9933;29.739;37.599;None;500;30;14:31:14
15389;29.9855;29.739;37.599;35;500;30;14:31:14
15390;29.9933;29.7312;37.599;77;500;30;14:31:15
15391;29.9933;29.7312;37.599;35;500;30;14:31:15
15392;29.9855;29.739;37.599;35;500;30;14:31:16
15393;29.9777;29.7312;37.599;77;500;30;14:31:16
15394;29.9855;29.7312;37.599;118;500;30;14:31:17
15395;29.9855;29.7312;37.599;77;500;30;14:31:17
15396;29.9698;29.7312;37.599;77;500;30;14:31:18
15397;29.9698;29.7312;37.599;160;500;30;14:31:18
15398;29.9777;29.739;37.599;160;500;30;14:31:19
15399;29.9777;29.739;37.599;118;500;30;14:31:19
15400;29.9777;29.7468;37.599;118;500;30;14:31:20
15401;29.9933;29.7468;37.599;118;500;30;14:31:20
15402;29.9933;29.7625;37.599;35;500;30;14:31:21
15403;29.9933;29.7546;37.599;35;500;30;14:31:21
15404;30.0168;29.7625;37.599;35;500;30;14:31:22
15405;30.0246;29.7703;37.599;None;500;30;14:31:22
15406;30.0285;29.7781;37.599;None;500;30;14:31:23
15407;30.0285;29.7781;37.599;None;500;30;14:31:23
15408;30.0324;29.7859;37.599;None;500;30;14:31:24
15409;30.0324;29.7859;37.599;None;500;30;14:31:24
15410;30.0363;29.7781;37.599;None;500;30;14:31:25
15411;30.0403;29.7859;37.599;None;500;30;14:31:25
15412;30.0403;29.7781;37.599;None;500;30;14:31:26
15413;30.0363;29.7859;37.599;None;500;30;14:31:26
15414;30.0403;29.7781;37.599;None;500;30;14:31:27
15415;30.0324;29.7781;37.599;None;500;30;14:31:27
15416;30.0363;29.7781;37.599;None;500;30;14:31:28
15417;30.0363;29.7781;37.599;None;500;30;14:31:28
15418;30.0363;29.7781;37.599;None;500;30;14:31:29
15419;30.0324;29.7781;37.599;None;500;30;14:31:29
15420;30.0324;29.7703;37.599;None;500;30;14:31:30
15421;30.0285;29.7781;37.599;None;500;30;14:31:30
15422;30.0285;29.7781;37.599;None;500;30;14:31:31
15423;30.0285;29.7703;37.599;None;500;30;14:31:31
15424;30.0246;29.7781;37.599;None;500;30;14:31:32
15425;30.0246;29.7781;37.599;None;500;30;14:31:32
15426;30.0246;29.7703;37.599;None;500;30;14:31:33
15427;30.009;29.7781;37.599;None;500;30;14:31:33
15428;30.0168;29.7703;37.599;None;500;30;14:31:34
15429;30.009;29.7781;37.599;None;500;30;14:31:34
15430;30.0168;29.7703;37.599;None;500;30;14:31:35
15431;30.009;29.7781;37.599;None;500;30;14:31:35
15432;30.0168;29.7703;37.599;None;500;30;14:31:36
15433;30.0011;29.7703;37.599;None;500;30;14:31:36
15434;30.0011;29.7703;37.599;None;500;30;14:31:37
15435;29.9933;29.7625;37.599;None;500;30;14:31:37
15436;29.9933;29.7546;37.599;35;500;30;14:31:38
15437;29.9855;29.7546;37.599;35;500;30;14:31:38
15438;29.9933;29.7546;37.599;77;500;30;14:31:39
15439;29.9855;29.7625;37.599;35;500;30;14:31:39
15440;29.9855;29.7468;37.599;77;500;30;14:31:40
15441;29.9855;29.7546;37.599;77;500;30;14:31:40
15442;29.9777;29.7546;37.599;77;500;30;14:31:41
15443;29.9933;29.7468;37.599;118;500;30;14:31:41
15444;29.9855;29.7546;37.599;35;500;30;14:31:42
15445;29.9777;29.7625;37.599;77;500;30;14:31:42
15446;29.9933;29.7468;37.599;118;500;30;14:31:43
15447;29.9933;29.7625;37.599;35;500;30;14:31:43
15448;30.009;29.7625;37.599;35;500;30;14:31:44
15449;30.009;29.7781;37.599;None;500;30;14:31:44
15450;30.0246;29.7859;37.599;None;500;30;14:31:45
15451;30.0285;29.7859;37.599;None;500;30;14:31:45
15452;30.0324;29.7781;37.599;None;500;30;14:31:46
15453;30.0324;29.7938;37.599;None;500;30;14:31:46
15454;30.0363;29.7859;37.599;None;500;30;14:31:47
15455;30.0363;29.7859;37.599;None;500;30;14:31:47
15456;30.0324;29.7938;37.599;None;500;30;14:31:48
15457;30.0363;29.7859;37.599;None;500;30;14:31:48
15458;30.0363;29.7859;37.599;None;500;30;14:31:49
15459;30.0363;29.7938;37.599;None;500;30;14:31:49
15460;30.0363;29.7859;37.599;None;500;30;14:31:50
15461;30.0363;29.7859;37.599;None;500;30;14:31:50
15462;30.0324;29.7859;37.599;None;500;30;14:31:51
15463;30.0324;29.7938;37.599;None;500;30;14:31:51
15464;30.0324;29.7859;37.599;None;500;30;14:31:52
15465;30.0285;29.7859;37.599;None;500;30;14:31:52
15466;30.0324;29.7859;37.599;None;500;30;14:31:53
15467;30.0285;29.7859;37.599;None;500;30;14:31:53
15468;30.0285;29.7781;37.599;None;500;30;14:31:54
15469;30.0285;29.7781;37.599;None;500;30;14:31:54
15470;30.0246;29.7781;37.599;None;500;30;14:31:55
15471;30.0168;29.7703;37.599;None;500;30;14:31:55
15472;30.0168;29.7625;37.599;None;500;30;14:31:56
15473;30.009;29.7625;37.599;None;500;30;14:31:56
15474;30.0168;29.7625;37.599;None;500;30;14:31:57
15475;30.0168;29.7546;37.599;None;500;30;14:31:57
15476;30.009;29.7625;37.599;None;500;30;14:31:58
15477;30.0011;29.7625;37.599;None;500;30;14:31:58
15478;30.0011;29.7546;37.599;None;500;30;14:31:59
15479;29.9933;29.7546;37.599;None;500;30;14:31:59
15480;29.9933;29.7625;37.599;35;500;30;14:32:00
15481;30.0011;29.7625;37.599;35;500;30;14:32:00
15482;29.9933;29.7546;37.599;None;500;30;14:32:01
15483;29.9933;29.7546;37.599;35;500;30;14:32:01
15484;29.9933;29.7546;37.599;35;500;30;14:32:02
15485;29.9933;29.7546;37.599;35;500;30;14:32:02
15486;29.9933;29.7468;37.599;35;500;30;14:32:03
15487;29.9933;29.7546;37.599;35;500;30;14:32:03
15488;29.9855;29.7468;37.599;35;500;30;14:32:04
15489;29.9855;29.7468;37.599;77;500;30;14:32:04
15490;29.9855;29.739;37.599;77;500;30;14:32:05
15491;29.9933;29.7468;37.599;77;500;30;14:32:05
15492;30.0011;29.7546;37.599;35;500;30;14:32:06
15493;30.0011;29.7546;37.599;None;500;30;14:32:06
15494;30.0011;29.7546;37.599;None;500;30;14:32:07
15495;30.0168;29.7546;37.599;None;500;30;14:32:07
15496;30.0168;29.7625;37.599;None;500;30;14:32:08
15497;30.0168;29.7625;37.599;None;500;30;14:32:08
15498;30.009;29.7625;37.599;None;500;30;14:32:09
15499;30.009;29.7625;37.599;None;500;30;14:32:09
15500;30.0011;29.7546;37.599;None;500;30;14:32:10
15501;30.009;29.7625;37.599;None;500;30;14:32:10
15502;30.0011;29.7625;37.599;None;500;30;14:32:11
15503;30.009;29.7546;37.599;None;500;30;14:32:11
15504;30.0011;29.7546;37.599;None;500;30;14:32:12
15505;30.0011;29.7468;37.599;None;500;30;14:32:12
15506;29.9933;29.7546;37.599;None;500;30;14:32:13
15507;29.9933;29.7468;37.599;35;500;30;14:32:13
15508;29.9933;29.7468;37.599;35;500;30;14:32:14
15509;30.0011;29.739;37.599;35;500;30;14:32:14
15510;29.9933;29.739;37.599;None;500;30;14:32:15
15511;29.9933;29.7468;37.599;35;500;30;14:32:15
15512;29.9933;29.739;37.599;35;500;30;14:32:16
15513;29.9933;29.7312;37.599;35;500;30;14:32:16
15514;29.9933;29.7468;37.599;35;500;30;14:32:17
15515;30.0011;29.739;37.599;35;500;30;14:32:17
15516;30.0011;29.7468;37.599;None;500;30;14:32:18
15517;30.0011;29.739;37.599;None;500;30;14:32:18
15518;29.9933;29.7312;37.599;None;500;30;14:32:19
15519;29.9933;29.739;37.599;35;500;30;14:32:19
15520;30.0011;29.739;37.599;35;500;30;14:32:20
15521;29.9933;29.739;37.599;None;500;30;14:32:20
15522;29.9933;29.7312;37.599;35;500;30;14:32:21
15523;30.0011;29.739;37.599;35;500;30;14:32:21
15524;30.0011;29.7312;37.599;None;500;30;14:32:22
15525;29.9933;29.7312;37.599;None;500;30;14:32:22
15526;29.9933;29.7312;37.599;35;500;30;14:32:23
15527;29.9933;29.739;37.599;35;500;30;14:32:23
15528;29.9933;29.7312;37.599;35;500;30;14:32:24
15529;30.0011;29.7312;37.599;35;500;30;14:32:24
15530;29.9933;29.739;37.599;None;500;30;14:32:25
15531;30.0011;29.7312;37.599;35;500;30;14:32:25
15532;30.0011;29.7312;37.599;None;500;30;14:32:26
15533;29.9933;29.7312;37.599;None;500;30;14:32:26
15534;30.009;29.7312;37.599;35;500;30;14:32:27
15535;30.0011;29.7312;37.599;None;500;30;14:32:27
15536;30.0011;29.7312;37.599;None;500;30;14:32:28
15537;30.0011;29.7312;37.599;None;500;30;14:32:28
15538;30.0011;29.739;37.599;None;500;30;14:32:29
15539;29.9933;29.739;37.599;None;500;30;14:32:29
15540;29.9933;29.7312;37.599;35;500;30;14:32:30
15541;30.0011;29.739;37.599;35;500;30;14:32:30
15542;29.9855;29.739;37.599;None;500;30;14:32:31
15543;29.9855;29.739;37.599;77;500;30;14:32:31
15544;29.9933;29.7468;37.599;77;500;30;14:32:32
15545;29.9933;29.739;37.599;35;500;30;14:32:32
15546;29.9933;29.7468;37.599;35;500;30;14:32:33
15547;29.9855;29.7546;37.599;35;500;30;14:32:33
15548;29.9933;29.7468;37.599;77;500;30;14:32:34
15549;29.9855;29.7468;37.599;35;500;30;14:32:34
15550;29.9855;29.7625;37.599;77;500;30;14:32:35
15551;29.9933;29.7546;37.599;77;500;30;14:32:35
15552;30.0011;29.7546;37.599;35;500;30;14:32:36
15553;30.009;29.7546;37.599;None;500;30;14:32:36
15554;30.0011;29.7546;37.599;None;500;30;14:32:37
15555;30.0011;29.7625;37.599;None;500;30;14:32:37
