Number;DT1;DT2;DT3;DT4;DT5;DT6;DT7;DT8;P_now;T_imp;K_prop;T_stab;Time;;;;;;;;;
1698;29.2695;27.1528;11.984;-256.254;-256.7;-256.919;-256.974;-255.964;37.599;290;37.35;30;10:53:16;;;;;;;;;
1699;29.2617;27.1528;11.9762;-256.254;-256.7;-256.911;-256.974;-255.956;37.599;290;37.35;30;10:53:16;;;;;;;;;
1700;29.2617;27.1606;11.984;-256.254;-256.692;-256.919;-256.974;-255.964;37.599;293;37.35;30;10:53:17;;;;;;;;;
1701;29.2695;27.1528;11.984;-256.254;-256.692;-256.919;-256.981;-255.964;37.599;293;37.35;30;10:53:17;;;;;;;;;
1702;29.2695;27.1606;11.9762;-256.262;-256.684;-256.919;-256.974;-255.956;37.599;290;37.35;30;10:53:18;;;;;;;;;
1703;29.2695;27.1606;11.984;-256.254;-256.692;-256.919;-256.974;-255.956;37.599;290;37.35;30;10:53:18;;;;;;;;;
1704;29.2695;27.1528;11.9918;-256.254;-256.684;-256.919;-256.981;-255.949;37.599;290;37.35;30;10:53:19;;;;;;;;;
1705;29.2695;27.1528;11.9918;-256.254;-256.684;-256.919;-256.974;-255.964;37.599;290;37.35;30;10:53:19;;;;;;;;;
1706;29.2773;27.1528;11.9918;-256.25;-256.684;-256.919;-256.974;-255.956;37.599;290;37.35;30;10:53:20;;;;;;;;;
1707;29.2773;27.1606;11.9918;-256.254;-256.684;-256.911;-256.974;-255.956;37.599;287;37.35;30;10:53:20;;;;;;;;;
1708;29.2773;27.1606;11.9918;-256.25;-256.692;-256.919;-256.966;-255.956;37.599;287;37.35;30;10:53:21;;;;;;;;;
1709;29.2773;27.1528;11.9918;-256.25;-256.7;-256.919;-256.966;-255.964;37.599;287;37.35;30;10:53:21;;;;;;;;;
1710;29.2773;27.1528;11.984;-256.254;-256.692;-256.911;-256.974;-255.956;37.599;287;37.35;30;10:53:22;;;;;;;;;
1711;29.2773;27.1528;11.9918;-256.254;-256.692;-256.919;-256.966;-255.964;37.599;287;37.35;30;10:53:22;;;;;;;;;
1712;29.2773;27.1606;11.9918;-256.254;-256.7;-256.927;-256.966;-255.964;37.599;287;37.35;30;10:53:23;;;;;;;;;
1713;29.2851;27.1528;11.9918;-256.254;-256.7;-256.911;-256.958;-255.956;37.599;287;37.35;30;10:53:23;;;;;;;;;
1714;29.2851;27.1606;11.9918;-256.254;-256.7;-256.919;-256.974;-255.956;37.599;284;37.35;30;10:53:24;;;;;;;;;
1715;29.2773;27.1528;11.9918;-256.254;-256.692;-256.911;-256.974;-255.964;37.599;284;37.35;30;10:53:24;;;;;;;;;
1716;29.2851;27.1528;11.9918;-256.25;-256.7;-256.919;-256.974;-255.964;37.599;287;37.35;30;10:53:25;;;;;;;;;
1717;29.2851;27.1606;11.9918;-256.254;-256.692;-256.919;-256.974;-255.964;37.599;284;37.35;30;10:53:25;;;;;;;;;
1718;29.293;27.1606;11.9918;-256.254;-256.7;-256.919;-256.974;-255.956;37.599;284;37.35;30;10:53:26;;;;;;;;;
1719;29.2851;27.1606;11.984;-256.254;-256.692;-256.919;-256.981;-255.964;37.599;280;37.35;30;10:53:26;;;;;;;;;
1720;29.293;27.1606;11.984;-256.254;-256.7;-256.919;-256.966;-255.964;37.599;284;37.35;30;10:53:27;;;;;;;;;
1721;29.2851;27.1528;11.9918;-256.254;-256.692;-256.919;-256.966;-255.964;37.599;280;37.35;30;10:53:27;;;;;;;;;
1722;29.293;27.1685;11.9918;-256.254;-256.692;-256.919;-256.966;-255.964;37.599;284;37.35;30;10:53:28;;;;;;;;;
1723;29.293;27.1685;11.9918;-256.262;-256.7;-256.919;-256.974;-255.964;37.599;280;37.35;30;10:53:28;;;;;;;;;
1724;29.2851;27.1685;11.9997;-256.254;-256.692;-256.919;-256.966;-255.964;37.599;280;37.35;30;10:53:29;;;;;;;;;
1725;29.2851;27.1606;11.984;-256.254;-256.692;-256.919;-256.981;-255.964;37.599;284;37.35;30;10:53:29;;;;;;;;;
1726;29.2851;27.1685;11.9918;-256.254;-256.7;-256.919;-256.966;-255.964;37.599;284;37.35;30;10:53:30;;;;;;;;;
1727;29.2851;27.1763;11.9918;-256.262;-256.684;-256.919;-256.958;-255.956;37.599;284;37.35;30;10:53:30;;;;;;;;;
1728;29.2851;27.1685;11.9918;-256.254;-256.692;-256.919;-256.966;-255.964;37.599;284;37.35;30;10:53:31;;;;;;;;;
1729;29.2851;27.1685;11.9918;-256.262;-256.692;-256.919;-256.974;-255.956;37.599;284;37.35;30;10:53:31;;;;;;;;;
1730;29.2851;27.1685;11.9918;-256.254;-256.692;-256.919;-256.966;-255.956;37.599;284;37.35;30;10:53:32;;;;;;;;;
1731;29.2851;27.1606;11.984;-256.254;-256.684;-256.927;-256.966;-255.964;37.599;284;37.35;30;10:53:32;;;;;;;;;
1732;29.2773;27.1685;11.984;-256.254;-256.692;-256.927;-256.966;-255.956;37.599;284;37.35;30;10:53:33;;;;;;;;;
1733;29.2851;27.1685;11.9918;-256.262;-256.684;-256.927;-256.966;-255.956;37.599;287;37.35;30;10:53:33;;;;;;;;;
1734;29.2773;27.1685;11.984;-256.258;-256.692;-256.927;-256.974;-255.964;37.599;284;37.35;30;10:53:34;;;;;;;;;
1735;29.2851;27.1763;11.9762;-256.254;-256.692;-256.927;-256.966;-255.956;37.599;287;37.35;30;10:53:34;;;;;;;;;
1736;29.2773;27.1606;11.984;-256.262;-256.692;-256.919;-256.974;-255.956;37.599;284;37.35;30;10:53:35;;;;;;;;;
1737;29.2773;27.1606;11.9762;-256.254;-256.692;-256.927;-256.966;-255.956;37.599;287;37.35;30;10:53:35;;;;;;;;;
1738;29.2851;27.1763;11.9762;-256.254;-256.692;-256.927;-256.966;-255.964;37.599;287;37.35;30;10:53:36;;;;;;;;;
1739;29.2851;27.1606;11.984;-256.25;-256.692;-256.919;-256.974;-255.956;37.599;284;37.35;30;10:53:36;;;;;;;;;
1740;29.2773;27.1606;11.9762;-256.254;-256.692;-256.927;-256.966;-255.956;37.599;284;37.35;30;10:53:37;;;;;;;;;
1741;29.2773;27.1606;11.984;-256.25;-256.692;-256.927;-256.958;-255.956;37.599;287;37.35;30;10:53:37;;;;;;;;;
1742;29.2695;27.1528;11.9684;-256.25;-256.692;-256.919;-256.974;-255.964;37.599;287;37.35;30;10:53:38;;;;;;;;;
1743;29.2695;27.1606;11.9684;-256.25;-256.684;-256.927;-256.958;-255.956;37.599;290;37.35;30;10:53:38;;;;;;;;;
1744;29.2851;27.1606;11.9684;-256.254;-256.692;-256.919;-256.974;-255.956;37.599;290;37.35;30;10:53:39;;;;;;;;;
1745;29.2695;27.1606;11.9762;-256.254;-256.692;-256.927;-256.966;-255.956;37.599;284;37.35;30;10:53:39;;;;;;;;;
1746;29.2773;27.145;11.9684;-256.254;-256.692;-256.927;-256.974;-255.956;37.599;290;37.35;30;10:53:40;;;;;;;;;
1747;29.2617;27.1606;11.9684;-256.254;-256.7;-256.919;-256.974;-255.956;37.599;287;37.35;30;10:53:40;;;;;;;;;
1748;29.2695;27.1606;11.9684;-256.254;-256.692;-256.919;-256.966;-255.956;37.599;293;37.35;30;10:53:41;;;;;;;;;
1749;29.2695;27.1528;11.9684;-256.262;-256.692;-256.927;-256.958;-255.964;37.599;290;37.35;30;10:53:41;;;;;;;;;
1750;29.2695;27.1606;11.9762;-256.254;-256.7;-256.919;-256.966;-255.964;37.599;290;37.35;30;10:53:42;;;;;;;;;
1751;29.2617;27.1606;11.9684;-256.25;-256.7;-256.927;-256.966;-255.956;37.599;290;37.35;30;10:53:42;;;;;;;;;
1752;29.2773;27.1528;11.9684;-256.25;-256.692;-256.927;-256.958;-255.964;37.599;293;37.35;30;10:53:43;;;;;;;;;
1753;29.2617;27.1685;11.9684;-256.254;-256.7;-256.927;-256.966;-255.956;37.599;287;37.35;30;10:53:43;;;;;;;;;
1754;29.2773;27.1528;11.9762;-256.25;-256.692;-256.927;-256.966;-255.972;37.599;293;37.35;30;10:53:44;;;;;;;;;
1755;29.2695;27.1685;11.9684;-256.254;-256.7;-256.919;-256.966;-255.956;37.599;287;37.35;30;10:53:44;;;;;;;;;
1756;29.2773;27.1606;11.9762;-256.25;-256.692;-256.935;-256.966;-255.964;37.599;290;37.35;30;10:53:45;;;;;;;;;
1757;29.2695;27.1685;11.9762;-256.25;-256.7;-256.919;-256.958;-255.956;37.599;287;37.35;30;10:53:45;;;;;;;;;
1758;29.2695;27.1606;11.984;-256.254;-256.692;-256.927;-256.966;-255.964;37.599;290;37.35;30;10:53:46;;;;;;;;;
1759;29.2773;27.1685;11.9684;-256.25;-256.692;-256.919;-256.958;-255.956;37.599;290;37.35;30;10:53:46;;;;;;;;;
1760;29.2851;27.1685;11.9762;-256.254;-256.7;-256.919;-256.974;-255.964;37.599;287;37.35;30;10:53:47;;;;;;;;;
1761;29.2773;27.1685;11.9684;-256.25;-256.692;-256.927;-256.966;-255.964;37.599;284;37.35;30;10:53:47;;;;;;;;;
1762;29.2773;27.1606;11.9684;-256.254;-256.7;-256.927;-256.966;-255.964;37.599;287;37.35;30;10:53:48;;;;;;;;;
1763;29.2695;27.1685;11.9684;-256.254;-256.692;-256.919;-256.966;-255.956;37.599;287;37.35;30;10:53:48;;;;;;;;;
1764;29.2695;27.1606;11.9762;-256.254;-256.692;-256.927;-256.966;-255.964;37.599;290;37.35;30;10:53:49;;;;;;;;;
1765;29.2695;27.1685;11.9684;-256.25;-256.692;-256.919;-256.966;-255.956;37.599;290;37.35;30;10:53:49;;;;;;;;;
1766;29.2695;27.1606;11.9684;-256.254;-256.7;-256.927;-256.966;-255.964;37.599;290;37.35;30;10:53:50;;;;;;;;;
1767;29.2695;27.1606;11.9762;-256.254;-256.692;-256.927;-256.974;-255.964;37.599;290;37.35;30;10:53:50;;;;;;;;;
1768;29.2695;27.1685;11.9762;-256.254;-256.684;-256.927;-256.966;-255.964;37.599;290;37.35;30;10:53:51;;;;;;;;;
1769;29.2773;27.1685;11.9762;-256.254;-256.692;-256.927;-256.966;-255.956;37.599;290;37.35;30;10:53:51;;;;;;;;;
1770;29.2851;27.1763;11.9762;-256.258;-256.692;-256.919;-256.966;-255.964;37.599;287;37.35;30;10:53:52;;;;;;;;;
1771;29.2773;27.1685;11.9762;-256.25;-256.692;-256.919;-256.966;-255.956;37.599;284;37.35;30;10:53:52;;;;;;;;;
1772;29.2773;27.1685;11.984;-256.25;-256.692;-256.927;-256.966;-255.956;37.599;287;37.35;30;10:53:53;;;;;;;;;
1773;29.2851;27.1685;11.9762;-256.25;-256.692;-256.927;-256.974;-255.956;37.599;287;37.35;30;10:53:53;;;;;;;;;
1774;29.2773;27.1685;11.9762;-256.254;-256.684;-256.927;-256.974;-255.956;37.599;284;37.35;30;10:53:54;;;;;;;;;
1775;29.2851;27.1685;11.9762;-256.25;-256.7;-256.919;-256.966;-255.964;37.599;287;37.35;30;10:53:54;;;;;;;;;
1776;29.2851;27.1763;11.984;-256.25;-256.692;-256.919;-256.966;-255.964;37.599;284;37.35;30;10:53:55;;;;;;;;;
1777;29.2773;27.1685;11.9684;-256.254;-256.692;-256.927;-256.966;-255.956;37.599;284;37.35;30;10:53:55;;;;;;;;;
1778;29.2851;27.1685;11.9762;-256.25;-256.684;-256.927;-256.974;-255.964;37.599;287;37.35;30;10:53:56;;;;;;;;;
1779;29.2851;27.1685;11.9762;-256.254;-256.692;-256.919;-256.958;-255.964;37.599;284;37.35;30;10:53:56;;;;;;;;;
1780;29.293;27.1606;11.984;-256.25;-256.684;-256.927;-256.966;-255.964;37.599;284;37.35;30;10:53:57;;;;;;;;;
1781;29.2851;27.1685;11.9684;-256.254;-256.692;-256.927;-256.966;-255.964;37.599;280;37.35;30;10:53:57;;;;;;;;;
1782;29.293;27.1685;11.9762;-256.254;-256.692;-256.919;-256.966;-255.964;37.599;284;37.35;30;10:53:58;;;;;;;;;
1783;29.2851;27.1685;11.9762;-256.254;-256.684;-256.919;-256.966;-255.964;37.599;280;37.35;30;10:53:58;;;;;;;;;
1784;29.3008;27.1685;11.984;-256.254;-256.7;-256.927;-256.966;-255.956;37.599;284;37.35;30;10:53:59;;;;;;;;;
1785;29.293;27.1763;11.9684;-256.25;-256.692;-256.927;-256.966;-255.964;37.599;277;37.35;30;10:53:59;;;;;;;;;
1786;29.3008;27.1763;11.9762;-256.254;-256.692;-256.919;-256.974;-255.964;37.599;280;37.35;30;10:54:00;;;;;;;;;
1787;29.3008;27.1685;11.984;-256.254;-256.692;-256.927;-256.958;-255.956;37.599;277;37.35;30;10:54:00;;;;;;;;;
1788;29.293;27.1685;11.9762;-256.254;-256.692;-256.927;-256.966;-255.964;37.599;277;37.35;30;10:54:01;;;;;;;;;
1789;29.3008;27.1606;11.9762;-256.25;-256.692;-256.927;-256.966;-255.956;37.599;280;37.35;30;10:54:01;;;;;;;;;
1790;29.3086;27.1685;11.9762;-256.254;-256.7;-256.927;-256.958;-255.964;37.599;280;37.35;30;10:54:02;;;;;;;;;
1791;29.293;27.1685;11.9762;-256.25;-256.692;-256.927;-256.974;-255.956;37.599;274;37.35;30;10:54:02;;;;;;;;;
1792;29.293;27.1763;11.984;-256.25;-256.7;-256.927;-256.966;-255.964;37.599;280;37.35;30;10:54:03;;;;;;;;;
1793;29.293;27.1763;11.9762;-256.254;-256.7;-256.927;-256.966;-255.956;37.599;280;37.35;30;10:54:03;;;;;;;;;
1794;29.3008;27.1841;11.9762;-256.25;-256.7;-256.927;-256.966;-255.956;37.599;280;37.35;30;10:54:04;;;;;;;;;
1795;29.293;27.1763;11.9762;-256.25;-256.7;-256.927;-256.966;-255.964;37.599;277;37.35;30;10:54:04;;;;;;;;;
1796;29.3008;27.1841;11.9762;-256.254;-256.7;-256.927;-256.966;-255.964;37.599;280;37.35;30;10:54:05;;;;;;;;;
1797;29.2851;27.1841;11.9762;-256.254;-256.7;-256.927;-256.966;-255.956;37.599;277;37.35;30;10:54:05;;;;;;;;;
1798;29.2851;27.1763;11.9762;-256.25;-256.7;-256.927;-256.966;-255.964;37.599;277;37.35;30;10:54:06;;;;;;;;;
1799;29.2851;27.1685;11.9762;-256.254;-256.7;-256.927;-256.966;-255.956;37.599;284;37.35;30;10:54:06;;;;;;;;;
1800;29.2773;27.1685;11.984;-256.25;-256.7;-256.927;-256.966;-255.956;37.599;284;37.35;30;10:54:07;;;;;;;;;
1801;29.2851;27.1685;11.9762;-256.254;-256.7;-256.927;-256.966;-255.964;37.599;287;37.35;30;10:54:07;;;;;;;;;
1802;29.2851;27.1763;11.984;-256.254;-256.7;-256.927;-256.958;-255.964;37.599;284;37.35;30;10:54:08;;;;;;;;;
1803;29.2695;27.1685;11.9762;-256.262;-256.692;-256.927;-256.966;-255.964;37.599;284;37.35;30;10:54:08;;;;;;;;;
1804;29.2773;27.1606;11.9762;-256.262;-256.7;-256.927;-256.966;-255.964;37.599;290;37.35;30;10:54:09;;;;;;;;;
1805;29.2773;27.1685;11.984;-256.262;-256.7;-256.927;-256.966;-255.956;37.599;287;37.35;30;10:54:09;;;;;;;;;
1806;29.2773;27.1763;11.9762;-256.254;-256.7;-256.927;-256.974;-255.964;37.599;287;37.35;30;10:54:10;;;;;;;;;
1807;29.2773;27.1763;11.9762;-256.254;-256.7;-256.927;-256.974;-255.964;37.599;287;37.35;30;10:54:10;;;;;;;;;
1808;29.2851;27.1685;11.984;-256.254;-256.7;-256.927;-256.974;-255.956;37.599;287;37.35;30;10:54:11;;;;;;;;;
1809;29.2773;27.1606;11.984;-256.254;-256.7;-256.927;-256.966;-255.964;37.599;284;37.35;30;10:54:11;;;;;;;;;
1810;29.2851;27.1685;11.984;-256.254;-256.708;-256.927;-256.974;-255.956;37.599;287;37.35;30;10:54:12;;;;;;;;;
1811;29.2851;27.1763;11.9762;-256.25;-256.7;-256.927;-256.966;-255.964;37.599;284;37.35;30;10:54:12;;;;;;;;;
1812;29.293;27.1763;11.9684;-256.262;-256.708;-256.927;-256.974;-255.956;37.599;284;37.35;30;10:54:13;;;;;;;;;
1813;29.2851;27.1763;11.9762;-256.254;-256.7;-256.919;-256.966;-255.964;37.599;284;37.35;30;10:54:13;;;;;;;;;
1814;29.2773;27.1763;11.9762;-256.25;-256.692;-256.927;-256.966;-255.956;37.599;284;37.35;30;10:54:14;;;;;;;;;
1815;29.2851;27.1685;11.9684;-256.262;-256.7;-256.919;-256.966;-255.964;37.599;284;37.35;30;10:54:14;;;;;;;;;
1816;29.2773;27.1763;11.9762;-256.254;-256.7;-256.919;-256.974;-255.956;37.599;284;37.35;30;10:54:15;;;;;;;;;
1817;29.2773;27.1685;11.9762;-256.254;-256.7;-256.919;-256.966;-255.956;37.599;287;37.35;30;10:54:15;;;;;;;;;
1818;29.2773;27.1685;11.9918;-256.254;-256.7;-256.927;-256.966;-255.972;37.599;287;37.35;30;10:54:16;;;;;;;;;
1819;29.2695;27.1685;11.984;-256.25;-256.7;-256.919;-256.974;-255.956;37.599;287;37.35;30;10:54:16;;;;;;;;;
1820;29.2695;27.1606;11.9918;-256.25;-256.7;-256.927;-256.974;-255.964;37.599;287;37.35;30;10:54:17;;;;;;;;;
1821;29.2617;27.1685;11.9918;-256.254;-256.692;-256.919;-256.966;-255.964;37.599;290;37.35;30;10:54:17;;;;;;;;;
1822;29.2773;27.1763;11.9918;-256.254;-256.692;-256.927;-256.966;-255.964;37.599;293;37.35;30;10:54:18;;;;;;;;;
1823;29.2773;27.1763;11.9918;-256.254;-256.692;-256.919;-256.981;-255.964;37.599;293;37.35;30;10:54:18;;;;;;;;;
1824;29.2695;27.1763;11.9997;-256.254;-256.7;-256.927;-256.974;-255.956;37.599;287;37.35;30;10:54:19;;;;;;;;;
1825;29.2773;27.1606;11.9918;-256.254;-256.7;-256.927;-256.966;-255.956;37.599;290;37.35;30;10:54:19;;;;;;;;;
1826;29.2851;27.1685;11.9997;-256.25;-256.7;-256.919;-256.966;-255.964;37.599;290;37.35;30;10:54:20;;;;;;;;;
1827;29.2773;27.1763;11.9997;-256.254;-256.7;-256.919;-256.974;-255.956;37.599;284;37.35;30;10:54:20;;;;;;;;;
1828;29.2851;27.1685;11.9997;-256.262;-256.692;-256.919;-256.974;-255.964;37.599;287;37.35;30;10:54:21;;;;;;;;;
1829;29.2773;27.1685;11.9918;-256.25;-256.7;-256.911;-256.966;-255.956;37.599;287;37.35;30;10:54:21;;;;;;;;;
1830;29.2773;27.1763;11.9918;-256.254;-256.692;-256.919;-256.966;-255.964;37.599;287;37.35;30;10:54:22;;;;;;;;;
1831;29.2695;27.1685;11.9997;-256.254;-256.7;-256.911;-256.966;-255.956;37.599;287;37.35;30;10:54:22;;;;;;;;;
1832;29.2851;27.1763;11.9997;-256.254;-256.692;-256.911;-256.966;-255.956;37.599;287;37.35;30;10:54:23;;;;;;;;;
1833;29.2773;27.1685;11.9997;-256.25;-256.692;-256.919;-256.966;-255.964;37.599;284;37.35;30;10:54:23;;;;;;;;;
1834;29.2851;27.1685;11.9918;-256.254;-256.7;-256.919;-256.974;-255.956;37.599;284;37.35;30;10:54:24;;;;;;;;;
1835;29.2695;27.1763;11.984;-256.254;-256.692;-256.911;-256.974;-255.956;37.599;284;37.35;30;10:54:24;;;;;;;;;
1836;29.2773;27.1763;11.9918;-256.254;-256.692;-256.919;-256.958;-255.956;37.599;284;37.35;30;10:54:25;;;;;;;;;
1837;29.2851;27.1841;11.9997;-256.254;-256.692;-256.919;-256.966;-255.956;37.599;287;37.35;30;10:54:25;;;;;;;;;
1838;29.2773;27.1841;12.0075;-256.254;-256.684;-256.919;-256.966;-255.964;37.599;284;37.35;30;10:54:26;;;;;;;;;
1839;29.2773;27.1763;11.9918;-256.254;-256.692;-256.911;-256.974;-255.956;37.599;284;37.35;30;10:54:26;;;;;;;;;
1840;29.2773;27.1841;11.9918;-256.254;-256.692;-256.919;-256.981;-255.956;37.599;287;37.35;30;10:54:27;;;;;;;;;
1841;29.2851;27.1685;11.9997;-256.254;-256.692;-256.919;-256.966;-255.956;37.599;287;37.35;30;10:54:27;;;;;;;;;
1842;29.2851;27.1841;11.9918;-256.254;-256.692;-256.919;-256.974;-255.956;37.599;284;37.35;30;10:54:28;;;;;;;;;
1843;29.293;27.1763;11.9997;-256.254;-256.692;-256.919;-256.974;-255.956;37.599;284;37.35;30;10:54:28;;;;;;;;;
1844;29.293;27.1841;11.9997;-256.254;-256.692;-256.911;-256.966;-255.956;37.599;280;37.35;30;10:54:29;;;;;;;;;
1845;29.293;27.1763;12.0075;-256.254;-256.7;-256.919;-256.974;-255.949;37.599;280;37.35;30;10:54:29;;;;;;;;;
1846;29.2851;27.1763;11.9997;-256.254;-256.692;-256.919;-256.966;-255.956;37.599;280;37.35;30;10:54:30;;;;;;;;;
1847;29.293;27.1763;11.9997;-256.25;-256.7;-256.903;-256.966;-255.964;37.599;284;37.35;30;10:54:30;;;;;;;;;
1848;29.293;27.1763;12.0075;-256.25;-256.7;-256.919;-256.966;-255.956;37.599;280;37.35;30;10:54:31;;;;;;;;;
1849;29.2851;27.1763;11.9997;-256.254;-256.692;-256.919;-256.966;-255.956;37.599;280;37.35;30;10:54:31;;;;;;;;;
1850;29.2851;27.1919;12.0075;-256.25;-256.7;-256.919;-256.974;-255.956;37.599;284;37.35;30;10:54:32;;;;;;;;;
1851;29.2773;27.1763;11.9997;-256.25;-256.692;-256.911;-256.958;-255.956;37.599;284;37.35;30;10:54:32;;;;;;;;;
1852;29.2773;27.1841;12.0075;-256.254;-256.692;-256.919;-256.966;-255.964;37.599;287;37.35;30;10:54:33;;;;;;;;;
1853;29.2851;27.1841;12.0075;-256.25;-256.692;-256.911;-256.966;-255.956;37.599;287;37.35;30;10:54:33;;;;;;;;;
1854;29.293;27.1763;12.0075;-256.254;-256.7;-256.919;-256.966;-255.964;37.599;287;37.35;30;10:54:34;;;;;;;;;
1855;29.293;27.1685;11.9997;-256.25;-256.692;-256.911;-256.966;-255.956;37.599;280;37.35;30;10:54:34;;;;;;;;;
1856;29.2851;27.1685;12.0075;-256.254;-256.7;-256.911;-256.958;-255.956;37.599;280;37.35;30;10:54:35;;;;;;;;;
1857;29.2851;27.1763;12.0075;-256.254;-256.692;-256.919;-256.966;-255.964;37.599;284;37.35;30;10:54:35;;;;;;;;;
1858;29.293;27.1685;11.9918;-256.246;-256.7;-256.911;-256.966;-255.956;37.599;284;37.35;30;10:54:36;;;;;;;;;
1859;29.2851;27.1763;11.9918;-256.254;-256.692;-256.919;-256.974;-255.964;37.599;280;37.35;30;10:54:36;;;;;;;;;
1860;29.2851;27.1763;11.9918;-256.254;-256.692;-256.911;-256.966;-255.956;37.599;280;37.35;30;10:54:37;;;;;;;;;
1861;29.2851;27.1606;11.984;-256.25;-256.692;-256.919;-256.966;-255.956;37.599;284;37.35;30;10:54:37;;;;;;;;;
1862;29.2851;27.1841;11.9918;-256.254;-256.7;-256.919;-256.974;-255.964;37.599;284;37.35;30;10:54:38;;;;;;;;;
1863;29.2773;27.1763;11.984;-256.254;-256.692;-256.911;-256.966;-255.956;37.599;284;37.35;30;10:54:38;;;;;;;;;
1864;29.2851;27.1841;11.9918;-256.254;-256.7;-256.911;-256.958;-255.964;37.599;287;37.35;30;10:54:39;;;;;;;;;
1865;29.2851;27.1763;11.9918;-256.254;-256.7;-256.911;-256.966;-255.956;37.599;284;37.35;30;10:54:39;;;;;;;;;
1866;29.2851;27.1763;11.9918;-256.254;-256.7;-256.911;-256.966;-255.964;37.599;284;37.35;30;10:54:40;;;;;;;;;
1867;29.2773;27.1685;11.9918;-256.254;-256.7;-256.911;-256.958;-255.956;37.599;284;37.35;30;10:54:40;;;;;;;;;
1868;29.2851;27.1685;11.9918;-256.262;-256.708;-256.911;-256.966;-255.956;37.599;284;37.35;30;10:54:41;;;;;;;;;
1869;29.293;27.1841;11.984;-256.254;-256.7;-256.911;-256.966;-255.964;37.599;284;37.35;30;10:54:41;;;;;;;;;
1870;29.2851;27.1841;11.984;-256.262;-256.7;-256.919;-256.974;-255.956;37.599;284;37.35;30;10:54:42;;;;;;;;;
1871;29.2851;27.1763;11.984;-256.254;-256.7;-256.911;-256.974;-255.956;37.599;284;37.35;30;10:54:42;;;;;;;;;
1872;29.2773;27.1841;11.9918;-256.254;-256.7;-256.903;-256.966;-255.956;37.599;284;37.35;30;10:54:43;;;;;;;;;
1873;29.2851;27.1841;11.984;-256.254;-256.7;-256.903;-256.958;-255.964;37.599;284;37.35;30;10:54:43;;;;;;;;;
1874;29.293;27.1919;11.984;-256.254;-256.692;-256.903;-256.974;-255.964;37.599;284;37.35;30;10:54:44;;;;;;;;;
1875;29.293;27.1919;11.984;-256.254;-256.7;-256.911;-256.974;-255.956;37.599;280;37.35;30;10:54:44;;;;;;;;;
1876;29.293;27.1763;11.984;-256.25;-256.692;-256.911;-256.974;-255.964;37.599;280;37.35;30;10:54:45;;;;;;;;;
1877;29.2851;27.1763;11.984;-256.25;-256.7;-256.903;-256.974;-255.956;37.599;280;37.35;30;10:54:45;;;;;;;;;
1878;29.2773;27.1763;11.984;-256.25;-256.7;-256.903;-256.974;-255.956;37.599;280;37.35;30;10:54:46;;;;;;;;;
1879;29.2695;27.1763;11.9918;-256.25;-256.7;-256.911;-256.966;-255.956;37.599;287;37.35;30;10:54:46;;;;;;;;;
1880;29.2773;27.1841;11.9918;-256.254;-256.7;-256.903;-256.966;-255.956;37.599;287;37.35;30;10:54:47;;;;;;;;;
1881;29.2773;27.1763;11.984;-256.25;-256.7;-256.911;-256.966;-255.956;37.599;287;37.35;30;10:54:47;;;;;;;;;
1882;29.2773;27.1763;11.984;-256.254;-256.7;-256.903;-256.966;-255.956;37.599;287;37.35;30;10:54:48;;;;;;;;;
1883;29.2773;27.1763;11.9762;-256.254;-256.7;-256.911;-256.958;-255.956;37.599;287;37.35;30;10:54:48;;;;;;;;;
1884;29.2851;27.1763;11.9762;-256.254;-256.7;-256.911;-256.966;-255.956;37.599;287;37.35;30;10:54:49;;;;;;;;;
1885;29.2851;27.1841;11.984;-256.254;-256.7;-256.911;-256.966;-255.956;37.599;284;37.35;30;10:54:49;;;;;;;;;
1886;29.2773;27.1763;11.9762;-256.254;-256.7;-256.919;-256.958;-255.956;37.599;284;37.35;30;10:54:50;;;;;;;;;
1887;29.2695;27.1685;11.9684;-256.254;-256.7;-256.911;-256.966;-255.956;37.599;287;37.35;30;10:54:50;;;;;;;;;
1888;29.2695;27.1685;11.9762;-256.25;-256.708;-256.911;-256.974;-255.956;37.599;290;37.35;30;10:54:51;;;;;;;;;
1889;29.2773;27.1763;11.9684;-256.254;-256.692;-256.911;-256.966;-255.964;37.599;290;37.35;30;10:54:51;;;;;;;;;
1890;29.2695;27.1763;11.9684;-256.25;-256.7;-256.911;-256.966;-255.949;37.599;287;37.35;30;10:54:52;;;;;;;;;
1891;29.2773;27.1763;11.9684;-256.25;-256.708;-256.911;-256.966;-255.956;37.599;287;37.35;30;10:54:52;;;;;;;;;
1892;29.2851;27.1841;11.9684;-256.25;-256.7;-256.919;-256.974;-255.956;37.599;287;37.35;30;10:54:53;;;;;;;;;
1893;29.2773;27.1685;11.9605;-256.25;-256.692;-256.903;-256.958;-255.956;37.599;284;37.35;30;10:54:53;;;;;;;;;
1894;29.2851;27.1841;11.9684;-256.25;-256.7;-256.911;-256.966;-255.956;37.599;287;37.35;30;10:54:54;;;;;;;;;
1895;29.2851;27.1763;11.9605;-256.254;-256.7;-256.903;-256.966;-255.949;37.599;284;37.35;30;10:54:54;;;;;;;;;
1896;29.2773;27.1685;11.9684;-256.25;-256.7;-256.911;-256.966;-255.949;37.599;284;37.35;30;10:54:55;;;;;;;;;
1897;29.2851;27.1685;11.9684;-256.25;-256.7;-256.903;-256.966;-255.956;37.599;287;37.35;30;10:54:55;;;;;;;;;
