Number;DT1;DT2;DT3;P_now;T_imp;K_prop;T_stab;Time;;;;;;;;;;;
316;29.9229;29.5708;17.4889;37.599;33;37.35;30;11:08:13;;;;;;;;;;;
317;29.9307;29.5708;17.4967;37.599;30;37.35;30;11:08:14;;;;;;;;;;;
318;29.9229;29.5786;17.4967;37.599;27;37.35;30;11:08:14;;;;;;;;;;;
319;29.9229;29.5864;17.4889;37.599;30;37.35;30;11:08:15;;;;;;;;;;;
320;29.9229;29.5786;17.4967;37.599;30;37.35;30;11:08:15;;;;;;;;;;;
321;29.9229;29.5864;17.5046;37.599;30;37.35;30;11:08:16;;;;;;;;;;;
322;29.9151;29.5864;17.4967;37.599;30;37.35;30;11:08:16;;;;;;;;;;;
323;29.9229;29.5942;17.5046;37.599;33;37.35;30;11:08:17;;;;;;;;;;;
324;29.9229;29.5942;17.4967;37.599;30;37.35;30;11:08:17;;;;;;;;;;;
325;29.9229;29.5942;17.5046;37.599;30;37.35;30;11:08:18;;;;;;;;;;;
326;29.9229;29.5942;17.4967;37.599;30;37.35;30;11:08:18;;;;;;;;;;;
327;29.9229;29.5942;17.5046;37.599;30;37.35;30;11:08:19;;;;;;;;;;;
328;29.9229;29.5942;17.5046;37.599;30;37.35;30;11:08:19;;;;;;;;;;;
329;29.9229;29.6021;17.4967;37.599;30;37.35;30;11:08:20;;;;;;;;;;;
330;29.9229;29.6021;17.5046;37.599;30;37.35;30;11:08:20;;;;;;;;;;;
331;29.9307;29.6099;17.4889;37.599;30;37.35;30;11:08:21;;;;;;;;;;;
332;29.9229;29.6099;17.4889;37.599;27;37.35;30;11:08:21;;;;;;;;;;;
333;29.9229;29.6099;17.4967;37.599;30;37.35;30;11:08:22;;;;;;;;;;;
334;29.9229;29.6099;17.4967;37.599;30;37.35;30;11:08:22;;;;;;;;;;;
335;29.9307;29.6021;17.4889;37.599;30;37.35;30;11:08:23;;;;;;;;;;;
336;29.9229;29.6099;17.4967;37.599;27;37.35;30;11:08:23;;;;;;;;;;;
337;29.9307;29.6177;17.4889;37.599;30;37.35;30;11:08:24;;;;;;;;;;;
338;29.9229;29.6177;17.4967;37.599;27;37.35;30;11:08:24;;;;;;;;;;;
339;29.9385;29.6255;17.5046;37.599;30;37.35;30;11:08:25;;;;;;;;;;;
340;29.9307;29.6177;17.4967;37.599;24;37.35;30;11:08:25;;;;;;;;;;;
341;29.9307;29.6255;17.5046;37.599;27;37.35;30;11:08:26;;;;;;;;;;;
342;29.9229;29.6177;17.5046;37.599;27;37.35;30;11:08:26;;;;;;;;;;;
343;29.9229;29.6177;17.5124;37.599;30;37.35;30;11:08:27;;;;;;;;;;;
344;29.9229;29.6177;17.5124;37.599;30;37.35;30;11:08:27;;;;;;;;;;;
345;29.9229;29.6177;17.5124;37.599;30;37.35;30;11:08:28;;;;;;;;;;;
346;29.9229;29.6177;17.528;37.599;30;37.35;30;11:08:28;;;;;;;;;;;
347;29.9229;29.6177;17.5202;37.599;30;37.35;30;11:08:29;;;;;;;;;;;
348;29.9151;29.6177;17.528;37.599;30;37.35;30;11:08:29;;;;;;;;;;;
349;29.9151;29.6177;17.528;37.599;33;37.35;30;11:08:30;;;;;;;;;;;
350;29.9229;29.6255;17.528;37.599;33;37.35;30;11:08:30;;;;;;;;;;;
351;29.9151;29.6334;17.528;37.599;30;37.35;30;11:08:31;;;;;;;;;;;
352;29.9072;29.6334;17.528;37.599;33;37.35;30;11:08:31;;;;;;;;;;;
353;29.9072;29.6294;17.528;37.599;36;37.35;30;11:08:32;;;;;;;;;;;
354;29.8994;29.6334;17.528;37.599;36;37.35;30;11:08:32;;;;;;;;;;;
355;29.9072;29.6373;17.528;37.599;39;37.35;30;11:08:33;;;;;;;;;;;
356;29.8916;29.6373;17.5359;37.599;36;37.35;30;11:08:33;;;;;;;;;;;
357;29.8994;29.6373;17.5437;37.599;43;37.35;30;11:08:34;;;;;;;;;;;
358;29.8916;29.6373;17.5437;37.599;39;37.35;30;11:08:34;;;;;;;;;;;
359;29.9072;29.6412;17.5437;37.599;43;37.35;30;11:08:35;;;;;;;;;;;
360;29.8994;29.6412;17.5437;37.599;36;37.35;30;11:08:35;;;;;;;;;;;
361;29.9072;29.649;17.5515;37.599;39;37.35;30;11:08:36;;;;;;;;;;;
362;29.9151;29.6451;17.5515;37.599;36;37.35;30;11:08:36;;;;;;;;;;;
363;29.9151;29.6451;17.5437;37.599;33;37.35;30;11:08:37;;;;;;;;;;;
364;29.9151;29.649;17.5437;37.599;33;37.35;30;11:08:37;;;;;;;;;;;
365;29.9151;29.649;17.5437;37.599;33;37.35;30;11:08:38;;;;;;;;;;;
366;29.9229;29.6529;17.5359;37.599;33;37.35;30;11:08:38;;;;;;;;;;;
367;29.9229;29.649;17.5359;37.599;30;37.35;30;11:08:39;;;;;;;;;;;
368;29.9307;29.6568;17.528;37.599;30;37.35;30;11:08:39;;;;;;;;;;;
369;29.9307;29.6607;17.5202;37.599;27;37.35;30;11:08:40;;;;;;;;;;;
370;29.9307;29.6529;17.5202;37.599;27;37.35;30;11:08:40;;;;;;;;;;;
371;29.9385;29.6607;17.5202;37.599;27;37.35;30;11:08:41;;;;;;;;;;;
372;29.9307;29.6607;17.528;37.599;24;37.35;30;11:08:41;;;;;;;;;;;
373;29.9464;29.6686;17.5202;37.599;27;37.35;30;11:08:42;;;;;;;;;;;
374;29.9307;29.6607;17.5202;37.599;21;37.35;30;11:08:42;;;;;;;;;;;
375;29.9385;29.6686;17.528;37.599;27;37.35;30;11:08:43;;;;;;;;;;;
376;29.9464;29.6686;17.528;37.599;24;37.35;30;11:08:43;;;;;;;;;;;
377;29.9464;29.6764;17.5202;37.599;21;37.35;30;11:08:44;;;;;;;;;;;
378;29.9385;29.6686;17.528;37.599;21;37.35;30;11:08:44;;;;;;;;;;;
379;29.9464;29.6764;17.528;37.599;24;37.35;30;11:08:45;;;;;;;;;;;
380;29.9464;29.6686;17.5202;37.599;21;37.35;30;11:08:45;;;;;;;;;;;
381;29.9464;29.6686;17.528;37.599;21;37.35;30;11:08:46;;;;;;;;;;;
382;29.9464;29.6842;17.5202;37.599;21;37.35;30;11:08:46;;;;;;;;;;;
383;29.9464;29.6764;17.5202;37.599;21;37.35;30;11:08:47;;;;;;;;;;;
384;29.9385;29.6764;17.5202;37.599;21;37.35;30;11:08:47;;;;;;;;;;;
385;29.9464;29.692;17.5202;37.599;24;37.35;30;11:08:48;;;;;;;;;;;
386;29.9542;29.6842;17.528;37.599;21;37.35;30;11:08:48;;;;;;;;;;;
387;29.9542;29.6764;17.5202;37.599;18;37.35;30;11:08:49;;;;;;;;;;;
388;29.9542;29.6842;17.5202;37.599;18;37.35;30;11:08:49;;;;;;;;;;;
389;29.9542;29.6842;17.5202;37.599;18;37.35;30;11:08:50;;;;;;;;;;;
390;29.9464;29.6842;17.5202;37.599;18;37.35;30;11:08:50;;;;;;;;;;;
391;29.9464;29.692;17.5202;37.599;21;37.35;30;11:08:51;;;;;;;;;;;
392;29.9385;29.692;17.5202;37.599;21;37.35;30;11:08:51;;;;;;;;;;;
393;29.9464;29.692;17.5124;37.599;24;37.35;30;11:08:52;;;;;;;;;;;
394;29.9464;29.6842;17.5202;37.599;21;37.35;30;11:08:52;;;;;;;;;;;
395;29.9464;29.692;17.528;37.599;21;37.35;30;11:08:53;;;;;;;;;;;
396;29.9464;29.692;17.528;37.599;21;37.35;30;11:08:53;;;;;;;;;;;
397;29.9385;29.6999;17.528;37.599;21;37.35;30;11:08:54;;;;;;;;;;;
398;29.9464;29.692;17.5202;37.599;24;37.35;30;11:08:54;;;;;;;;;;;
399;29.9385;29.692;17.528;37.599;21;37.35;30;11:08:55;;;;;;;;;;;
400;29.9464;29.692;17.528;37.599;24;37.35;30;11:08:55;;;;;;;;;;;
401;29.9464;29.692;17.5202;37.599;21;37.35;30;11:08:56;;;;;;;;;;;
402;29.9464;29.692;17.5202;37.599;21;37.35;30;11:08:56;;;;;;;;;;;
403;29.9464;29.6999;17.5202;37.599;21;37.35;30;11:08:57;;;;;;;;;;;
404;29.9464;29.692;17.528;37.599;21;37.35;30;11:08:57;;;;;Макс;;Мин;;;Дельта;
405;29.9464;29.692;17.5202;37.599;21;37.35;30;11:08:58;;0.0536;0.308;;29.9777;29.7781;29.7077;29.0034;;0.27;0.7747
406;29.9464;29.6999;17.5202;37.599;21;37.35;30;11:08:58;;0.0536;0.3001;;;;;;;;
407;29.9542;29.692;17.5202;37.599;21;37.35;30;11:08:59;;0.0458;0.308;;;;;;;;
408;29.9385;29.692;17.5124;37.599;18;37.35;30;11:08:59;;0.0615;0.308;;;;;;;;
409;29.9464;29.692;17.5202;37.599;24;37.35;30;11:09:00;;0.0536;0.308;;;;;;;;
410;29.9385;29.6999;17.5202;37.599;21;37.35;30;11:09:00;;0.0615;0.3001;;;;;;;;
411;29.9385;29.692;17.5124;37.599;24;37.35;30;11:09:01;;0.0615;0.308;;;;;;;;
412;29.9385;29.692;17.5202;37.599;24;37.35;30;11:09:01;;0.0615;0.308;;;;;;;;
413;29.9385;29.6999;17.5124;37.599;24;37.35;30;11:09:02;;0.0615;0.3001;;;;;;;;
414;29.9385;29.6999;17.5202;37.599;24;37.35;30;11:09:02;;0.0615;0.3001;;;;;;;;
415;29.9385;29.692;17.5124;37.599;24;37.35;30;11:09:03;;0.0615;0.308;;;;;;;;
416;29.9385;29.6999;17.5202;37.599;24;37.35;30;11:09:03;;0.0615;0.3001;;;;;;;;
417;29.9385;29.6999;17.5202;37.599;24;37.35;30;11:09:04;;0.0615;0.3001;;;;;;;;
418;29.9307;29.6999;17.5202;37.599;24;37.35;30;11:09:04;;0.0693;0.3001;;;;;;;;
419;29.9307;29.6999;17.5202;37.599;27;37.35;30;11:09:05;;0.0693;0.3001;;;;;;;;
420;29.9307;29.7077;17.5202;37.599;27;37.35;30;11:09:05;;0.0693;0.2923;;;;;;;;
421;29.9307;29.6999;17.5202;37.599;27;37.35;30;11:09:06;;0.0693;0.3001;;;;;;;;
422;29.9307;29.6999;17.5202;37.599;27;37.35;30;11:09:06;;0.0693;0.3001;;;;;;;;
423;29.9385;29.6999;17.5202;37.599;27;37.35;30;11:09:07;;0.0615;0.3001;;;;;;;;
424;29.9385;29.692;17.5202;37.599;24;37.35;30;11:09:07;;0.0615;0.308;;;;;;;;
425;29.9385;29.6999;17.528;37.599;24;37.35;30;11:09:08;;0.0615;0.3001;;;;;;;;
426;29.9385;29.692;17.5202;37.599;24;37.35;30;11:09:08;;0.0615;0.308;;;;;;;;
427;29.9464;29.6999;17.528;37.599;24;37.35;30;11:09:09;;0.0536;0.3001;;;;;;;;
428;29.9385;29.6999;17.5124;37.599;21;37.35;30;11:09:09;;0.0615;0.3001;;;;;;;;
429;29.9385;29.7077;17.528;37.599;24;37.35;30;11:09:10;;0.0615;0.2923;;;;;;;;
430;29.9385;29.7155;17.528;37.599;24;37.35;30;11:09:10;;0.0615;0.2845;;;;;;;;
431;29.9385;29.7155;17.5202;37.599;24;37.35;30;11:09:11;;0.0615;0.2845;;;;;;;;
432;29.9385;29.7077;17.528;37.599;24;37.35;30;11:09:11;;0.0615;0.2923;;;;;;;;
433;29.9385;29.6999;17.5202;37.599;24;37.35;30;11:09:12;;0.0615;0.3001;;;;;;;;
434;29.9464;29.6999;17.5202;37.599;24;37.35;30;11:09:12;;0.0536;0.3001;;;;;;;;
435;29.9385;29.6999;17.528;37.599;21;37.35;30;11:09:13;;0.0615;0.3001;;;;;;;;
436;29.9385;29.7077;17.5359;37.599;24;37.35;30;11:09:13;;0.0615;0.2923;;;;;;;;
437;29.9464;29.7077;17.5359;37.599;24;37.35;30;11:09:14;;0.0536;0.2923;;;;;;;;
438;29.9385;29.7077;17.5359;37.599;21;37.35;30;11:09:14;;0.0615;0.2923;;;;;;;;
439;29.9385;29.7077;17.528;37.599;24;37.35;30;11:09:15;;0.0615;0.2923;;;;;;;;
440;29.9385;29.7077;17.528;37.599;24;37.35;30;11:09:15;;0.0615;0.2923;;;;;;;;
441;29.9385;29.6999;17.5359;37.599;24;37.35;30;11:09:16;;0.0615;0.3001;;;;;;;;
442;29.9464;29.7077;17.528;37.599;24;37.35;30;11:09:16;;0.0536;0.2923;;;;;;;;
443;29.9464;29.7077;17.5359;37.599;21;37.35;30;11:09:17;;0.0536;0.2923;;;;;;;;
444;29.9385;29.7077;17.5359;37.599;21;37.35;30;11:09:17;;0.0615;0.2923;;;;;;;;
445;29.9385;29.7077;17.5437;37.599;24;37.35;30;11:09:18;;0.0615;0.2923;;;;;;;;
446;29.9464;29.7077;17.528;37.599;24;37.35;30;11:09:18;;0.0536;0.2923;;;;;;;;
447;29.9385;29.7077;17.5359;37.599;21;37.35;30;11:09:19;;0.0615;0.2923;;;;;;;;
448;29.9307;29.7077;17.528;37.599;24;37.35;30;11:09:19;;0.0693;0.2923;;;;;;;;
449;29.9385;29.7077;17.5359;37.599;27;37.35;30;11:09:20;;0.0615;0.2923;;;;;;;;
450;29.9385;29.6999;17.528;37.599;24;37.35;30;11:09:20;;0.0615;0.3001;;;;;;;;
451;29.9307;29.7077;17.528;37.599;24;37.35;30;11:09:21;;0.0693;0.2923;;;;;;;;
452;29.9229;29.7155;17.528;37.599;27;37.35;30;11:09:21;;0.0771;0.2845;;;;;;;;
453;29.9307;29.7077;17.528;37.599;30;37.35;30;11:09:22;;0.0693;0.2923;;;;;;;;
454;29.9229;29.7077;17.5359;37.599;30;37.35;30;11:09:22;;0.0771;0.2923;;;;;;;;
455;29.9229;29.7077;17.528;37.599;30;37.35;30;11:09:23;;0.0771;0.2923;;;;;;;;
456;29.9307;29.7077;17.528;37.599;30;37.35;30;11:09:23;;0.0693;0.2923;;;;;;;;
457;29.9307;29.7077;17.5359;37.599;27;37.35;30;11:09:24;;0.0693;0.2923;;;;;;;;
458;29.9229;29.7077;17.5359;37.599;27;37.35;30;11:09:24;;0.0771;0.2923;;;;;;;;
459;29.9229;29.7077;17.5437;37.599;30;37.35;30;11:09:25;;0.0771;0.2923;;;;;;;;
460;29.9385;29.7077;17.5359;37.599;30;37.35;30;11:09:25;;0.0615;0.2923;;;;;;;;
461;29.9385;29.7077;17.528;37.599;24;37.35;30;11:09:26;;0.0615;0.2923;;;;;;;;
462;29.9464;29.7077;17.528;37.599;24;37.35;30;11:09:26;;0.0536;0.2923;;;;;;;;
463;29.9385;29.7155;17.528;37.599;21;37.35;30;11:09:27;;0.0615;0.2845;;;;;;;;
464;29.9464;29.7233;17.5202;37.599;24;37.35;30;11:09:27;;0.0536;0.2767;;;;;;;;
465;29.9464;29.7155;17.5202;37.599;21;37.35;30;11:09:28;;0.0536;0.2845;;;;;;;;
466;29.9464;29.7155;17.528;37.599;21;37.35;30;11:09:28;;0.0536;0.2845;;;;;;;;
467;29.9385;29.7155;17.5202;37.599;21;37.35;30;11:09:29;;0.0615;0.2845;;;;;;;;
468;29.9464;29.7233;17.5202;37.599;24;37.35;30;11:09:29;;0.0536;0.2767;;;;;;;;
469;29.9385;29.7155;17.5124;37.599;21;37.35;30;11:09:30;;0.0615;0.2845;;;;;;;;
470;29.9464;29.7155;17.5202;37.599;24;37.35;30;11:09:30;;0.0536;0.2845;;;;;;;;
471;29.9464;29.7155;17.5124;37.599;21;37.35;30;11:09:31;;0.0536;0.2845;;;;;;;;
472;29.9464;29.7233;17.5202;37.599;21;37.35;30;11:09:31;;0.0536;0.2767;;;;;;;;
473;29.9464;29.7155;17.5202;37.599;21;37.35;30;11:09:32;;0.0536;0.2845;;;;;;;;
474;29.9385;29.7233;17.5202;37.599;21;37.35;30;11:09:32;;0.0615;0.2767;;;;;;;;
475;29.9464;29.7233;17.5124;37.599;24;37.35;30;11:09:33;;0.0536;0.2767;;;;;;;;
476;29.9464;29.7233;17.5202;37.599;21;37.35;30;11:09:33;;0.0536;0.2767;;;;;;;;
477;29.9464;29.7233;17.5124;37.599;21;37.35;30;11:09:34;;0.0536;0.2767;;;;;;;;
478;29.9464;29.7155;17.5124;37.599;21;37.35;30;11:09:34;;0.0536;0.2845;;;;;;;;
479;29.9464;29.7155;17.5124;37.599;21;37.35;30;11:09:35;;0.0536;0.2845;;;;;;;;
480;29.9385;29.7233;17.5124;37.599;21;37.35;30;11:09:35;;0.0615;0.2767;;;;;;;;
481;29.9464;29.7233;17.5046;37.599;24;37.35;30;11:09:36;;0.0536;0.2767;;;;;;;;
482;29.9464;29.7233;17.5124;37.599;21;37.35;30;11:09:36;;0.0536;0.2767;;;;;;;;
483;29.9385;29.7233;17.5046;37.599;21;37.35;30;11:09:37;;0.0615;0.2767;;;;;;;;
484;29.9385;29.7155;17.5046;37.599;24;37.35;30;11:09:37;;0.0615;0.2845;;;;;;;;
485;29.9464;29.7233;17.5046;37.599;24;37.35;30;11:09:38;;0.0536;0.2767;;;;;;;;
486;29.9385;29.7233;17.5046;37.599;21;37.35;30;11:09:38;;0.0615;0.2767;;;;;;;;
487;29.9307;29.7233;17.4967;37.599;24;37.35;30;11:09:39;;0.0693;0.2767;;;;;;;;
488;29.9385;29.7233;17.4889;37.599;27;37.35;30;11:09:39;;0.0615;0.2767;;;;;;;;
489;29.9385;29.7155;17.4967;37.599;24;37.35;30;11:09:40;;0.0615;0.2845;;;;;;;;
490;29.9385;29.7155;17.5046;37.599;24;37.35;30;11:09:40;;0.0615;0.2845;;;;;;;;
491;29.9307;29.7155;17.4967;37.599;24;37.35;30;11:09:41;;0.0693;0.2845;;;;;;;;
492;29.9385;29.7233;17.5046;37.599;27;37.35;30;11:09:41;;0.0615;0.2767;;;;;;;;
493;29.9307;29.7155;17.4967;37.599;24;37.35;30;11:09:42;;0.0693;0.2845;;;;;;;;
494;29.9307;29.7233;17.5046;37.599;27;37.35;30;11:09:42;;0.0693;0.2767;;;;;;;;
495;29.9307;29.7233;17.4967;37.599;27;37.35;30;11:09:43;;0.0693;0.2767;;;;;;;;
496;29.9307;29.7233;17.5046;37.599;27;37.35;30;11:09:43;;0.0693;0.2767;;;;;;;;
497;29.9307;29.7155;17.4967;37.599;27;37.35;30;11:09:44;;0.0693;0.2845;;;;;;;;
498;29.9307;29.7233;17.4967;37.599;27;37.35;30;11:09:44;;0.0693;0.2767;;;;;;;;
499;29.9229;29.7233;17.5046;37.599;27;37.35;30;11:09:45;;0.0771;0.2767;;;;;;;;
500;29.9229;29.7233;17.5046;37.599;30;37.35;30;11:09:45;;0.0771;0.2767;;;;;;;;
501;29.9229;29.7312;17.5046;37.599;30;37.35;30;11:09:46;;0.0771;0.2688;;;;;;;;
502;29.9307;29.7312;17.5046;37.599;30;37.35;30;11:09:46;;0.0693;0.2688;;;;;;;;
503;29.9229;29.7233;17.5046;37.599;27;37.35;30;11:09:47;;0.0771;0.2767;;;;;;;;
504;29.9229;29.7233;17.5046;37.599;30;37.35;30;11:09:47;;0.0771;0.2767;;;;;;;;
505;29.9229;29.7233;17.5046;37.599;30;37.35;30;11:09:48;;0.0771;0.2767;;;;;;;;
506;29.9229;29.7312;17.4967;37.599;30;37.35;30;11:09:48;;0.0771;0.2688;;;;;;;;
507;29.9307;29.7155;17.5046;37.599;30;37.35;30;11:09:49;;0.0693;0.2845;;;;;;;;
508;29.9307;29.7312;17.5046;37.599;27;37.35;30;11:09:49;;0.0693;0.2688;;;;;;;;
509;29.9229;29.7233;17.4967;37.599;27;37.35;30;11:09:50;;0.0771;0.2767;;;;;;;;
510;29.9229;29.7312;17.5046;37.599;30;37.35;30;11:09:50;;0.0771;0.2688;;;;;;;;
511;29.9307;29.7312;17.4967;37.599;30;37.35;30;11:09:51;;0.0693;0.2688;;;;;;;;
512;29.9385;29.7312;17.4967;37.599;27;37.35;30;11:09:51;;0.0615;0.2688;;;;;;;;
513;29.9307;29.739;17.4967;37.599;24;37.35;30;11:09:52;;0.0693;0.261;;;;;;;;
514;29.9385;29.7312;17.5046;37.599;27;37.35;30;11:09:52;;0.0615;0.2688;;;;;;;;
515;29.9385;29.739;17.4967;37.599;24;37.35;30;11:09:53;;0.0615;0.261;;;;;;;;
516;29.9385;29.739;17.4967;37.599;24;37.35;30;11:09:53;;0.0615;0.261;;;;;;;;
517;29.9307;29.739;17.4967;37.599;24;37.35;30;11:09:54;;0.0693;0.261;;;;;;;;
518;29.9464;29.7468;17.4889;37.599;27;37.35;30;11:09:54;;0.0536;0.2532;;;;;;;;
519;29.9385;29.7468;17.4967;37.599;21;37.35;30;11:09:55;;0.0615;0.2532;;;;;;;;
520;29.9464;29.7468;17.4889;37.599;24;37.35;30;11:09:55;;0.0536;0.2532;;;;;;;;
521;29.9385;29.7468;17.4967;37.599;21;37.35;30;11:09:56;;0.0615;0.2532;;;;;;;;
522;29.9464;29.7546;17.4967;37.599;24;37.35;30;11:09:56;;0.0536;0.2454;;;;;;;;
523;29.9464;29.7546;17.4967;37.599;21;37.35;30;11:09:57;;0.0536;0.2454;;;;;;;;
524;29.9385;29.7546;17.4967;37.599;21;37.35;30;11:09:57;;0.0615;0.2454;;;;;;;;
525;29.9385;29.7546;17.4889;37.599;24;37.35;30;11:09:58;;0.0615;0.2454;;;;;;;;
526;29.9542;29.7546;17.4967;37.599;24;37.35;30;11:09:58;;0.0458;0.2454;;;;;;;;
527;29.9385;29.7546;17.4967;37.599;18;37.35;30;11:09:59;;0.0615;0.2454;;;;;;;;
528;29.9464;29.7468;17.4967;37.599;24;37.35;30;11:09:59;;0.0536;0.2532;;;;;;;;
529;29.9464;29.7546;17.4967;37.599;21;37.35;30;11:10:00;;0.0536;0.2454;;;;;;;;
530;29.9464;29.7546;17.5046;37.599;21;37.35;30;11:10:00;;0.0536;0.2454;;;;;;;;
531;29.9464;29.7468;17.4967;37.599;21;37.35;30;11:10:01;;0.0536;0.2532;;;;;;;;
532;29.9542;29.7468;17.5046;37.599;21;37.35;30;11:10:01;;0.0458;0.2532;;;;;;;;
533;29.9464;29.7546;17.5046;37.599;18;37.35;30;11:10:02;;0.0536;0.2454;;;;;;;;
534;29.9542;29.7468;17.5124;37.599;21;37.35;30;11:10:02;;0.0458;0.2532;;;;;;;;
535;29.9464;29.7546;17.5046;37.599;18;37.35;30;11:10:03;;0.0536;0.2454;;;;;;;;
536;29.9464;29.7468;17.5124;37.599;21;37.35;30;11:10:03;;0.0536;0.2532;;;;;;;;
537;29.9542;29.7468;17.5124;37.599;21;37.35;30;11:10:04;;0.0458;0.2532;;;;;;;;
538;29.9464;29.7468;17.5124;37.599;18;37.35;30;11:10:04;;0.0536;0.2532;;;;;;;;
539;29.9385;29.7546;17.5046;37.599;21;37.35;30;11:10:05;;0.0615;0.2454;;;;;;;;
540;29.9464;29.7468;17.5046;37.599;24;37.35;30;11:10:05;;0.0536;0.2532;;;;;;;;
541;29.9464;29.7468;17.5202;37.599;21;37.35;30;11:10:06;;0.0536;0.2532;;;;;;;;
542;29.9385;29.7546;17.5124;37.599;21;37.35;30;11:10:06;;0.0615;0.2454;;;;;;;;
543;29.9307;29.7468;17.5046;37.599;24;37.35;30;11:10:07;;0.0693;0.2532;;;;;;;;
544;29.9385;29.7546;17.5046;37.599;27;37.35;30;11:10:07;;0.0615;0.2454;;;;;;;;
545;29.9385;29.7468;17.5046;37.599;24;37.35;30;11:10:08;;0.0615;0.2532;;;;;;;;
546;29.9307;29.7468;17.5046;37.599;24;37.35;30;11:10:08;;0.0693;0.2532;;;;;;;;
547;29.9385;29.7468;17.4967;37.599;27;37.35;30;11:10:09;;0.0615;0.2532;;;;;;;;
548;29.9307;29.7468;17.5046;37.599;24;37.35;30;11:10:09;;0.0693;0.2532;;;;;;;;
549;29.9307;29.739;17.5046;37.599;27;37.35;30;11:10:10;;0.0693;0.261;;;;;;;;
550;29.9307;29.7468;17.4967;37.599;27;37.35;30;11:10:10;;0.0693;0.2532;;;;;;;;
551;29.9307;29.7468;17.5046;37.599;27;37.35;30;11:10:11;;0.0693;0.2532;;;;;;;;
552;29.9385;29.7546;17.5046;37.599;27;37.35;30;11:10:11;;0.0615;0.2454;;;;;;;;
553;29.9307;29.739;17.4967;37.599;24;37.35;30;11:10:12;;0.0693;0.261;;;;;;;;
554;29.9464;29.7468;17.4967;37.599;27;37.35;30;11:10:12;;0.0536;0.2532;;;;;;;;
555;29.9464;29.7468;17.4889;37.599;21;37.35;30;11:10:13;;0.0536;0.2532;;;;;;;;
556;29.9385;29.7546;17.4967;37.599;21;37.35;30;11:10:13;;0.0615;0.2454;;;;;;;;
557;29.9385;29.7468;17.4889;37.599;24;37.35;30;11:10:14;;0.0615;0.2532;;;;;;;;
558;29.9464;29.7546;17.5046;37.599;24;37.35;30;11:10:14;;0.0536;0.2454;;;;;;;;
559;29.9385;29.7468;17.5046;37.599;21;37.35;30;11:10:15;;0.0615;0.2532;;;;;;;;
560;29.9464;29.7546;17.4967;37.599;24;37.35;30;11:10:15;;0.0536;0.2454;;;;;;;;
561;29.9464;29.7468;17.4967;37.599;21;37.35;30;11:10:16;;0.0536;0.2532;;;;;;;;
562;29.9464;29.7468;17.4967;37.599;21;37.35;30;11:10:16;;0.0536;0.2532;;;;;;;;
563;29.9542;29.7468;17.4889;37.599;21;37.35;30;11:10:17;;0.0458;0.2532;;;;;;;;
564;29.9464;29.7546;17.4967;37.599;18;37.35;30;11:10:17;;0.0536;0.2454;;;;;;;;
565;29.9542;29.7546;17.4889;37.599;21;37.35;30;11:10:18;;0.0458;0.2454;;;;;;;;
566;29.9464;29.7468;17.4811;37.599;18;37.35;30;11:10:18;;0.0536;0.2532;;;;;;;;
567;29.962;29.7625;17.4811;37.599;21;37.35;30;11:10:19;;0.038;0.2375;;;;;;;;
568;29.9464;29.7546;17.4811;37.599;15;37.35;30;11:10:19;;0.0536;0.2454;;;;;;;;
569;29.9464;29.7546;17.4811;37.599;21;37.35;30;11:10:20;;0.0536;0.2454;;;;;;;;
570;29.9464;29.7546;17.4811;37.599;21;37.35;30;11:10:20;;0.0536;0.2454;;;;;;;;
571;29.9464;29.7546;17.4889;37.599;21;37.35;30;11:10:21;;0.0536;0.2454;;;;;;;;
572;29.9542;29.7625;17.4811;37.599;21;37.35;30;11:10:21;;0.0458;0.2375;;;;;;;;
573;29.9464;29.7546;17.4811;37.599;18;37.35;30;11:10:22;;0.0536;0.2454;;;;;;;;
574;29.9464;29.7546;17.4811;37.599;21;37.35;30;11:10:22;;0.0536;0.2454;;;;;;;;
575;29.9464;29.7625;17.4811;37.599;21;37.35;30;11:10:23;;0.0536;0.2375;;;;;;;;
576;29.9464;29.7625;17.4811;37.599;21;37.35;30;11:10:23;;0.0536;0.2375;;;;;;;;
577;29.9542;29.7546;17.4889;37.599;21;37.35;30;11:10:24;;0.0458;0.2454;;;;;;;;
578;29.9464;29.7546;17.4889;37.599;18;37.35;30;11:10:24;;0.0536;0.2454;;;;;;;;
579;29.9464;29.7546;17.4889;37.599;21;37.35;30;11:10:25;;0.0536;0.2454;;;;;;;;
580;29.9464;29.7468;17.4967;37.599;21;37.35;30;11:10:25;;0.0536;0.2532;;;;;;;;
581;29.9542;29.7625;17.4889;37.599;21;37.35;30;11:10:26;;0.0458;0.2375;;;;;;;;
582;29.9464;29.7546;17.4889;37.599;18;37.35;30;11:10:26;;0.0536;0.2454;;;;;;;;
583;29.9542;29.7546;17.4889;37.599;21;37.35;30;11:10:27;;0.0458;0.2454;;;;;;;;
584;29.9542;29.7546;17.4889;37.599;18;37.35;30;11:10:27;;0.0458;0.2454;;;;;;;;
585;29.9464;29.7546;17.4967;37.599;18;37.35;30;11:10:28;;0.0536;0.2454;;;;;;;;
586;29.9542;29.7625;17.4889;37.599;21;37.35;30;11:10:28;;0.0458;0.2375;;;;;;;;
587;29.9464;29.7546;17.4889;37.599;18;37.35;30;11:10:29;;0.0536;0.2454;;;;;;;;
